i,a,b,w
257,3557.017895687169,10550.75978767274,12
258,6240.390658453672,16770.01061849093,10
259,3116.13891950927,11640.096693856698,14
260,76.89210643922895,5834.008356631905,18
261,6089.875874835899,17261.170866443335,8
262,2098.325575201772,4536.977381826544,5
263,2005.59636736946,17354.140989268635,15
264,8004.290752931785,13759.617226835902,19
265,8359.042717381799,11076.59091848347,0
266,3893.786901653099,14864.381646154681,9
267,9333.31508325813,13491.69555612398,17
268,2277.7063961670983,17643.03215607458,13
269,4641.914176954296,4888.770123157526,17
270,9755.501803870071,12577.26002976734,4
271,9217.969483405488,15654.391871043585,15
272,685.5747010857009,6811.862445664071,1
273,9657.20513471594,13470.790749859709,16
274,7127.956082108648,10932.966176307174,7
275,3015.980582666062,7091.993687684917,17
276,1677.842987386033,5689.190969546865,9
277,9665.956072289917,11429.528201505593,3
278,4695.360916289616,12580.874813924314,8
279,7291.168572785697,17252.44521246371,10
280,1131.4950330727302,4391.849747211409,15
281,8610.59794440847,13295.683997646236,4
282,2463.2152392421035,19623.912765068926,9
283,8280.354043688567,10495.242105800928,2
284,8731.93156638719,18822.563299145713,2
285,6110.965157433695,9908.714467465856,5
286,2533.362702155911,18285.522488302817,12
287,8349.046699281142,14695.99320432252,9
288,5704.014061365085,10971.868252867882,19
289,4116.4248455176,7110.905701876252,5
290,1579.7052421902304,17701.280992589076,1
291,9403.378026380342,17025.201790426523,17
292,3770.7949367180945,12350.97339868142,7
293,5686.810635815058,12594.396331271104,3
294,7275.426261619484,15524.69099017216,15
295,6793.8264778642015,8231.299085882933,16
296,4079.3748213237623,11297.54890122974,15
297,2406.7329127215803,2538.4815149378082,13
298,6876.16519895903,9689.276578528576,10
299,9243.062178795188,14859.322964607189,5
300,1703.9399629378572,15394.92035316648,6
301,256.9230440531756,16258.240343427195,4
302,8098.105109329683,12830.478869279825,0
303,1444.1082426039407,19274.621223901882,11
304,8022.922501031097,10843.479486327698,2
305,253.7799923903238,2150.6654067086724,3
306,1420.8590634493958,8142.2104041520015,9
307,5859.094358447621,15853.812712737583,5
308,7423.4319301806,10963.67081804686,15
309,1991.1238952250696,7624.825740271007,9
310,3427.876957353879,5801.295611517247,0
311,2430.52951808851,13610.744131252717,9
312,3944.2672326830025,7149.240995100114,0
313,5836.16996685184,10672.406694775054,10
314,3342.4382821874096,17231.134520875843,16
315,4186.040325478917,6374.881540345532,16
316,1490.7583385238343,3919.835803614188,10
317,763.3892169098034,17042.828609516182,9
318,8835.268388472541,19660.957975701916,2
319,5394.857333241259,10900.554218103527,18
320,6305.407899007574,6785.521069373779,7
321,2034.2685127758623,12191.54687689753,11
322,5191.097051824475,5414.630756508619,19
323,4028.0587868850675,7359.570372727594,15
324,2069.7680150857886,13782.464617694663,13
325,7806.698944935006,19742.64096452972,4
326,3004.2315067986856,12668.283444866758,9
327,5041.701023447751,5479.696793343559,4
328,5592.954953426361,10530.336356706524,16
329,8606.364499723573,9013.203654873127,6
330,941.0029408285267,11667.809152944552,14
331,2513.15145599718,14088.964084354056,15
332,697.6747399266455,18050.823482069303,19
333,8015.3505172699415,9024.798147881185,11
334,1136.4198282547043,14129.95015379251,16
335,7577.932205639388,10541.39587605679,17
336,6683.392704675238,6834.938416919537,15
337,3015.9330867524495,3247.029803959947,2
338,2389.7960635208588,12390.466975912945,14
339,8229.228702781846,16551.532587664904,10
340,5234.285089849813,15339.76309092139,6
341,5569.9799419618985,14369.154810728964,9
342,9162.543380103116,15623.380573743443,4
343,9168.433327549335,15003.164735298622,18
344,1678.3979875938155,5824.023688974423,14
345,1474.5593875490306,11100.102590400958,14
346,7227.300151777885,14219.332450759726,7
347,3037.3831775779036,17178.27812016235,0
348,9180.169399181861,18937.614240166404,14
349,3310.667835711525,12302.331005500122,6
350,846.8983483764862,18551.226299640046,15
351,4238.260344508283,19378.21806326402,14
352,659.1887391804484,7347.58309032088,5
353,221.98542354379876,13770.997600762146,12
354,2706.861848810544,4980.125345581187,19
355,1443.9097404808306,16624.26678717313,19
356,2120.760735662664,18436.896819420854,6
357,4335.352637307261,6465.147786805595,19
358,2416.007266541772,10600.218109475,14
359,2320.5095457541206,11331.291752811623,7
360,1251.5458775552183,13938.606049085067,15
361,1160.926353032616,7953.68605279413,11
362,2831.6151740809537,17748.360578668824,1
363,9954.112431378018,16290.258134129279,2
364,1800.0007616389291,16424.942860614152,13
365,7650.5864012747,17380.43881602418,10
366,8136.252462948329,14602.975788305823,16
367,7804.274634265062,9931.911883252124,14
368,6523.984639375289,16590.163888935967,9
369,1578.0278783369868,18907.110676388937,8
370,5030.513121322511,18355.11555789925,18
371,8732.214530958168,13778.667752740697,13
372,1666.4047646178396,3152.6439849452063,3
373,404.8833275639555,14804.003631204276,6
374,1150.7448142030546,5602.262677618421,0
375,8784.769581398492,10865.972489323774,11
376,1922.6280098812385,7648.446071848491,13
377,8025.588983662942,14355.061867532995,1
378,6663.625709045005,10290.663399759174,15
379,8968.81521474762,13767.787124421217,9
380,5628.363881080521,11209.626920849754,15
381,453.6623582264594,17509.90726249562,2
382,830.1356139880119,16669.968150435503,3
383,532.4424528813198,4053.8765220029836,14
384,1425.6001929032666,9964.116377199769,18
385,9876.54340094635,16240.424022265794,2
386,6847.247782826202,9151.494109346078,9
387,7472.742073219595,18645.227872512667,13
388,526.4297497575232,10432.565009857357,17
389,3084.3151128847567,10204.834306294437,18
390,6457.243938118289,10239.094296014679,7
391,8107.632544613743,14267.17066344876,10
392,581.2741906281786,13134.892716967728,4
393,3016.173615152803,9263.930767715308,12
394,1606.9179033965313,12302.655986634194,8
395,7403.857697191986,8381.777786863751,8
396,8642.019905877063,17900.425772071914,5
397,5075.568766350051,18017.66369050568,13
398,176.70731181708203,15656.200653608497,14
399,9395.31103452101,9474.367411231202,5
400,5395.958975372555,16125.718642933516,16
401,5448.961249836353,5826.385573861846,0
402,2755.6952168427642,12505.655259177736,17
403,6993.090551392229,15656.487256401531,14
404,7602.703655322554,14733.598211919472,3
405,9588.591362621519,18862.555843482158,5
406,6632.7660131560915,11817.59685949524,17
407,7530.928937324184,13374.153444584988,2
408,185.68333406228638,5919.496075826812,0
409,9499.547016350587,17846.40977114236,11
410,3958.53276986375,19993.120918880923,8
411,7709.916715085768,14189.430280414128,13
412,587.4394061815959,5362.544693280817,10
413,827.0969544414099,2264.7629213101445,15
414,8512.776201152132,18592.17682930308,19
415,1427.3496342033275,12175.117464901337,1
416,8939.459381499388,12393.654597633697,3
417,5251.720256770297,6635.855871632893,6
418,5147.627981439318,6568.215181810904,17
419,9480.187786391734,15827.852490752597,8
420,1312.8027132672091,1343.731237044269,6
421,4180.982853526807,7579.128027154729,2
422,7452.209189248042,16948.819641544113,14
423,3076.490214984564,15198.45186956204,14
424,7112.177063906677,19198.40183031107,6
425,2164.0412195183626,14949.20923508364,7
426,7544.585351413857,10364.14330598116,7
427,7882.342401678552,9916.223692216488,0
428,5186.666976404261,6330.329260118451,11
429,7021.618438725518,14137.6264900485,5
430,5102.606937465939,17293.37306851145,9
431,8299.072204602844,14993.15382722337,14
432,5583.052398112082,19699.130143215836,18
433,1851.7391915232154,16029.638789789957,5
434,1540.011591637556,3068.7715401449123,12
435,6587.764325756755,11692.488931228883,11
436,2474.3267831337735,11328.629770771735,13
437,1250.366011418525,7710.414270524559,15
438,1533.9051583600176,19456.117359630167,13
439,9878.423463065865,16848.27713874762,0
440,6134.730427269186,7757.9456830999925,6
441,9828.20752788191,12270.641522571472,2
442,7806.7181520307695,12161.578021197429,0
443,5860.887453939013,18454.036779699396,11
444,7819.629090289896,15103.829036564963,6
445,1269.493860734564,14307.075971678543,19
446,3358.582394500187,19313.49844464296,2
447,3222.8656169129285,14984.288362956275,9
448,2170.362452123022,8761.344369227421,6
449,8146.948241175154,17034.245811080473,9
450,7859.995386015451,9659.387227391215,14
451,990.806196000145,3711.293052589892,7
452,495.854021774357,10200.885185707226,13
453,1183.7973589053481,11896.21192675416,4
454,1705.7800078206794,7785.428213806066,16
455,6516.269555256731,8887.543382777934,9
456,8557.172427304558,19455.8752329532,3
457,4696.803255193675,18844.259598209585,10
458,1614.9483057691607,16090.699461995684,13
459,277.1773680506894,4404.781854323336,15
460,8019.784242999345,18475.079720872476,8
461,1238.742448658915,9756.75635749722,19
462,4912.752912344666,9683.485502849831,19
463,4746.825848793437,7880.400147730537,18
464,5279.482336719293,8857.210333519963,0
465,9911.579316176265,16307.610275535018,12
466,6311.700888007085,8456.924460705764,2
467,2276.240720028282,12415.977975969889,18
468,1609.739276567016,10574.483908209259,16
469,298.90011984118206,1147.9487752906443,2
470,7279.035946868549,9328.74205489119,7
471,8773.92392685425,13753.737516786645,2
472,628.135307178589,6565.824557984782,17
473,5705.668638117773,16839.701035047372,2
474,4737.485295932905,17180.702215758498,17
475,1152.9655594375272,1600.593280424899,4
476,8000.206558501535,11254.074653129277,12
477,2930.3782118039853,10508.710647443582,16
478,5102.620291645527,8316.549465999198,3
479,1374.2734247697056,18460.64167890415,7
480,1963.343014233883,7827.687409062728,9
481,8296.28764344635,8341.107504698704,10
482,7206.594796844656,16447.43497831992,8
483,7114.062462887958,18382.498022696895,7
484,7995.117268835767,9082.832326725924,5
485,1447.3892180131118,7115.692571119108,16
486,7183.021982765179,16396.646378237594,15
487,1000.1113909335252,5203.508246689943,13
488,2163.902817002298,17208.6561076156,16
489,8538.925097180365,9342.245492355158,17
490,5898.231692502471,6303.105608832285,4
491,5246.517524357806,5644.800315813697,10
492,9085.040632272223,9504.26566765766,8
493,7279.446924794567,16613.829485667593,9
494,3825.319187903045,14988.345674101087,14
495,7865.712810931741,13526.71924156644,18
496,9949.50104350202,16756.178445507318,5
497,3003.205476648858,9013.500672261807,17
498,3967.1145510029896,17053.032308913025,2
499,3317.6114885023544,9841.572472818061,1
500,1828.0541136182107,12145.760966764978,5
501,178.8288286170129,15979.766017896027,17
502,8882.949055715831,17584.57899393732,18
503,7236.267894632277,12019.938825165218,13
504,8960.325917603375,13823.67710499099,15
505,27.986497100049142,19992.285447373655,16
506,4437.084060428326,14935.793628863717,9
507,26.437326903172426,17467.442562350876,7
508,9510.092412529557,16386.863074326695,19
509,333.39759231734973,14539.398055022128,0
510,2160.523416231428,4760.842083487385,18
511,4371.532272425395,18451.5580656932,11
512,6218.956883529213,8553.977300471628,5
513,5480.355004973929,5555.842861696468,13
514,8027.058725038945,17995.636910150544,18
515,1100.102522590981,8282.536694681812,0
516,3211.2663988213576,19900.85812380634,3
517,1580.3408756291815,6844.068027215606,9
518,1594.4218764368036,4435.592039683226,16
519,1355.3563055456111,17793.8692585924,4
520,5890.949936523311,11917.027657744306,12
521,8191.020046879226,12326.46846814645,5
522,502.3006946565702,13826.226033038447,18
523,7329.708976079198,19095.764110445296,7
524,5676.94727853791,6703.470034704105,17
525,8252.769771607775,12476.252404890016,7
526,5806.788186808762,19573.06993787575,3
527,3897.3944317151822,17539.77836831666,1
528,9367.856808823022,9449.897424579944,15
529,8067.486838588961,16579.129781697404,18
530,6590.616741671076,18076.501052901494,17
531,3584.078935551028,7783.012594801474,0
532,6817.501429154527,16451.599994497257,15
533,1332.566389820707,12187.103749344877,2
534,5268.471569347307,14670.61318575824,2
535,7582.766950686478,9429.148721366619,18
536,2881.419835672694,18948.047888067016,4
537,3359.089394482491,12850.244346791387,11
538,6497.818322213502,13127.704336707193,13
539,4897.964841767121,12923.920371469683,14
540,1665.9304010390354,6809.559553490394,6
541,9861.676885147126,18467.494857350845,10
542,6282.969110597649,7576.601802634407,4
543,625.0348951783096,11496.965213229332,3
544,1783.930353028402,7561.691073295871,9
545,2277.5038959066837,11593.953588137081,4
546,7513.124116832011,17721.932038432635,12
547,2829.4053330844285,15547.937210782507,7
548,486.5791484509608,16046.543387100746,3
549,1508.305770208207,2496.1628040950786,3
550,744.0305596482802,13068.474290663482,2
551,7428.849700309806,13834.264458157433,1
552,4771.974480198772,7185.0927021505795,10
553,6671.1805329601575,13888.290391690385,17
554,1696.288844410101,16685.721510763957,3
555,9863.210331857832,17469.01848322191,11
556,8117.381744073683,12562.212789424346,2
557,4291.983421415832,18379.395906848775,8
558,2862.674103380528,7320.490813809014,2
559,3025.405580678323,17296.082674156332,19
560,1212.2602894787385,19559.052570416115,1
561,1800.6833922243459,9650.328972755151,12
562,3554.111471831753,13949.412320953712,5
563,9935.576647373839,12238.489174378525,6
564,6502.511279584394,18228.733344667577,3
565,6320.216604578158,16083.01486879884,3
566,1252.4640525618058,12037.747852976718,13
567,6729.736311113442,9946.720534034253,4
568,3410.354827232381,10552.269419133543,6
569,9928.84534399137,19079.369402190103,0
570,8151.8127847520545,18438.55615449342,6
571,9099.166785903706,14724.965361539911,13
572,2784.489371462027,6858.558311642302,9
573,3743.4458064733367,10328.50775077102,0
574,1711.3522367859832,3726.9280371992904,0
575,1367.1710281876608,5514.510440770535,19
576,2873.504353790291,11369.314276465018,16
577,9252.844102061883,19179.379501623815,5
578,5357.739700467896,11706.287191166935,12
579,335.13817263480644,2180.602945604024,9
580,3162.227123463451,14524.487440198067,7
581,1010.3788322372374,5212.5077564689245,1
582,2860.24775806914,5210.5162547546215,7
583,7534.238070393997,17692.51471866724,19
584,9264.880819249294,16150.379331794657,7
585,8202.255319197624,14279.56767096524,10
586,9115.920958259703,13873.528675551246,0
587,9251.767314583874,10447.814299996788,8
588,6673.210782165159,7157.260153930696,5
589,6982.699367433978,18273.683932678927,10
590,5219.176415887567,12682.059188579467,5
591,6166.710068328376,19039.358375153042,8
592,9898.190968946685,15497.323200944771,15
593,7790.301656948562,7874.837803843055,1
594,5080.191947130805,16362.29575851314,10
595,5180.620945544643,8916.194216430913,6
596,7515.941015245418,14810.984951268416,12
597,2104.0719048414117,6008.847773107325,12
598,2215.758173246507,15982.092420170546,14
599,4580.21856351222,15573.458709868493,18
600,7782.286822315635,18288.179972337057,13
601,7972.091259829552,11082.087178298389,10
602,1033.1093948987245,19108.050867690265,7
603,3769.997442097485,14502.268396444015,1
604,6990.45710959936,17658.13591807161,16
605,6244.349425519871,9129.045707548881,12
606,6137.673168676858,6853.919274561118,3
607,4983.472613537067,13150.315591113245,14
608,9160.113390983695,15740.558341639451,19
609,1257.589097378386,2078.3990172584636,7
610,920.236361247198,13240.944833663265,9
611,9083.260513730575,18728.48252548161,19
612,1379.961509765395,11253.066932446227,16
613,1691.620300408924,1999.221376731908,19
614,8713.84498113585,12193.993018928852,19
615,5454.778147705103,16792.965614761393,15
616,4510.043572708525,5675.007753455171,12
617,5771.448754423746,10206.631399638114,18
618,6719.010151537552,11484.965808564879,10
619,7660.907202681342,15598.03746776316,4
620,7086.062463442259,17419.23218818309,12
621,3030.6279269291035,12943.82173054613,9
622,971.7432240136139,17349.62430092319,15
623,2789.9032157357638,9870.398816424355,14
624,2587.811270641893,7037.73430005987,4
625,3141.0369426673665,14437.533895517863,1
626,6211.290763718088,18850.57923463305,6
627,1932.4761290475033,19949.34325703249,9
628,9499.743537355595,10643.538246244161,2
629,4553.909654910417,14177.484176857604,15
630,3925.8681650583617,18797.18059970071,14
631,2686.4355786888786,12175.234788500582,12
632,597.7512188044205,4569.492461223147,6
633,1727.296349828578,3668.419501599883,2
634,3943.0982500416876,7661.288019607367,17
635,2122.389121382268,13787.103204702138,5
636,7679.790518803235,16258.265731294317,10
637,8943.04914822138,10042.951200210753,3
638,4779.4545145423435,10757.780255132227,6
639,201.9440072506305,3657.971397167136,5
640,5149.515443302763,14015.865733971521,16
641,2011.8014528898348,17806.99457294333,4
642,4279.287439795973,16017.363943574146,19
643,3697.636427953,8362.258596236283,18
644,9198.977997491009,19931.34403623825,17
645,8143.561302597369,10210.23848060929,8
646,2215.15954122102,17012.387411921194,0
647,6054.8464118413885,10092.11979680432,15
648,6067.784458190868,11228.740741659092,17
649,7007.969829118701,14192.556059178032,17
650,4218.192384064507,8686.9240176715,19
651,4055.4779815462243,18638.149527087306,7
652,8023.049359599742,17571.786749140818,7
653,4498.542469162703,11306.147398747513,14
654,2591.874741548714,18909.473001876147,14
655,889.9950268384225,2101.923043958147,2
656,7169.771726947485,7452.841026055401,7
657,5036.67411076883,11696.371763869447,10
658,2654.6887512730136,5169.535535670269,10
659,3979.664478472371,9600.069467855832,14
660,5518.270757081814,7788.744848729919,10
661,1277.1315009996467,14225.336512480024,4
662,8301.772072282063,18962.753569489916,3
663,1357.8242959261324,11569.448344071137,14
664,4561.350803050816,6024.977472414759,9
665,9166.117876255214,9535.850989444922,17
666,6071.884622084129,8171.5850088654715,2
667,5951.767634809426,15976.787302057573,3
668,5947.662441579359,11177.963215846892,9
669,7819.365212609899,15693.165452154251,1
670,4868.768857041801,13040.172799822034,9
671,1951.6134406842575,12996.668218759714,6
672,1666.0158335572567,9230.982591416829,13
673,4660.457103312063,11930.246171348437,3
674,7788.7718747297395,9348.112244659626,3
675,6785.031413142905,17126.584086786203,17
676,2151.559746288068,18516.85434218584,13
677,8825.664798392447,12311.550250773515,9
678,5021.3285397809395,9670.964040940911,13
679,422.5272585971623,7374.3053949743025,16
680,3343.038473505382,17031.9716503275,2
681,4253.948519623601,7058.156115970349,16
682,3036.4863918178103,11867.645526434968,11
683,5999.59698693649,9501.447299559615,7
684,1673.5902428815475,7926.475021488806,5
685,7265.5569526128265,11217.842721717341,19
686,2040.1526430708386,12949.441445599892,9
687,1859.1575120006103,16060.31941037035,18
688,9304.885681346661,13640.586833781666,4
689,3557.8179838288092,18895.240046366154,3
690,7577.901089505696,16420.82299342787,0
