i,a,b,w
57,3624.4745821132324,10755.52580566827,7
58,6866.818802433421,13308.341021750257,15
59,7203.048989333306,14307.240565571174,16
60,6202.0689317274455,13199.23904370032,6
61,3030.0147209182937,3681.929086190381,9
62,1783.9916673908224,17359.806862802558,6
63,4438.081143567986,15475.549450817309,9
64,6293.363267379778,6927.049619046668,2
65,1157.1135429405876,7862.994558909811,8
66,7004.555095741115,15379.121880333525,11
67,1749.9932491961122,2890.068554178093,13
68,8843.272665780092,12657.469906426431,3
69,1572.4508640212894,6329.431875821972,13
70,5539.165946560775,19068.45720881848,19
71,2119.4253159008813,9022.22594605068,4
72,7999.905219668925,11970.678547172143,12
73,2260.636915130435,19267.85567467381,0
74,6868.569582370085,10346.634825513082,1
75,5280.0861624905665,12737.282653210306,16
76,2840.699675843402,14848.975718979835,11
77,1556.1849919828067,8355.324866982122,15
78,7140.248876701599,14659.922678963996,1
79,8137.332220589703,10581.245643995411,1
80,7433.75336019826,18027.135369436342,17
81,789.5825699608492,19514.394629891205,6
82,4715.914160929451,6504.32710203157,8
83,6140.3785181206185,17230.47920507202,10
84,1691.433051539811,4395.014237867888,6
85,1011.6226078976495,18510.988702062274,7
86,2144.104760334471,10138.343834313919,0
87,3571.892286297207,15295.751089469188,4
88,2989.327180029755,7686.577955904273,9
89,3420.645052073439,4312.041271904558,6
90,548.9839520944025,11041.622499580193,4
91,792.5862481032921,12270.398471684372,2
92,3140.2609061939133,4192.113363205695,12
93,6588.904706871207,11281.806847038566,12
94,5899.66099904344,10940.208558864217,0
95,8144.242338558547,9766.135389822906,1
96,2663.3663462414543,16842.944141780208,8
97,7423.552846333096,16110.26228061306,2
98,8623.65690674216,13082.012692813532,4
99,4466.5698441382465,4737.644285863524,1
100,7985.584188382992,11832.647807599325,18
101,7022.806034191582,14928.425915904962,8
102,8013.72209653196,15789.73470772452,5
103,6302.998674955853,16678.457794513823,13
104,4534.242084473919,11600.106313807224,15
105,1581.141325437039,8038.800927567998,9
106,6131.604533400722,19433.361122882365,9
107,8166.049831541201,13221.33372820534,7
108,1610.565579255736,8684.155833411345,12
109,3329.4721933260216,11834.189151244092,5
110,9780.343370123412,18961.2549587627,10
111,3737.45654130564,4715.706859309482,13
112,1596.3930703394878,3508.3538901163515,7
113,8294.522793880566,12246.626129017779,11
114,5528.904116802352,15125.470329761032,0
115,6482.430444275946,16294.1333127246,6
116,6606.329477977388,7186.219881755346,10
117,6595.278509688073,14850.983016801896,11
118,9486.646626833022,14056.829022992615,16
119,3841.9715829087645,19623.767372521157,15
120,4586.2053325184115,6524.009820695119,19
121,9494.744151383547,11714.003408800108,16
122,5289.034329527768,12689.763097663821,18
123,2283.226043502857,8759.534772502937,8
124,6171.856599641353,17249.5535417415,12
125,7946.775644754263,14771.92205538662,9
126,6005.88868341097,19780.744528112948,19
127,2410.658500573017,6412.64721497294,6
128,5534.880641256386,13061.412638609458,5
129,8070.866219302821,19763.431053326687,3
130,6036.799368214424,7352.936512740536,15
131,7628.985025915203,19783.934263363248,19
132,7221.2038580633,17444.546986135938,9
133,6276.509381546061,7853.312672169069,14
134,8401.11874425291,9387.971969733482,2
135,8240.43902464025,13163.951975086362,2
136,8579.615999418096,10281.135802824978,19
137,3805.638394368874,11190.336869152685,15
138,9765.907549946605,18298.72680838516,15
139,3656.4386740270775,13966.870833488618,17
140,3319.3440631375825,17696.700541124526,1
141,4018.5619788350605,8082.218444764255,0
142,5626.291438579263,7147.1051368947055,19
143,3323.686523099289,3729.3638372289074,8
144,7321.644771760988,9566.629303089392,0
145,9576.473637592653,17062.19613033767,19
146,1290.855917897261,4248.629053400415,17
147,1416.4604384926358,2698.1622395417717,11
148,716.809725119444,17696.70140759746,5
149,5140.405483436581,13243.3486545905,6
150,1779.0639236730326,15220.652546918238,2
151,7348.495481226459,19103.900143880863,5
152,9618.548211346977,13171.827766333721,13
153,4599.357474874535,14680.281422466509,1
154,9954.985758510771,12617.418119764872,17
155,1241.1362489599871,2937.0630270458123,10
156,4233.776097934692,7362.158103713247,0
157,9080.405199081119,10987.750981834313,12
158,7295.456160284468,8444.289824418602,16
159,8083.7840206435985,17646.640479347734,16
160,5434.15714818662,6338.49373974128,1
161,2869.321039559572,7646.6274096899,16
162,8961.649339771386,16197.622010154133,11
163,6408.940588955597,8377.433392391024,18
164,7686.250356865377,16691.507762201996,10
165,3879.062603526199,17556.0954737664,9
166,8191.489174162528,11375.091518793071,6
167,5791.733540121549,5885.422000146078,17
168,1690.8669415990971,17798.27077956815,7
169,1264.8413824203674,5869.457430486863,18
170,6916.286308856342,7586.890183282468,5
171,486.41017825228636,10544.99657738047,8
172,2382.8767528776393,3788.888924761176,12
173,8883.648745323282,19959.948203418957,2
174,2252.2146175108787,19098.3964053575,4
175,9873.417958619651,13813.743894854371,5
176,8564.849300950327,19618.30706136112,0
177,2835.0075748470886,4051.607224674066,2
178,7576.098684133836,17847.582109835872,5
179,6229.14485434327,11945.275972155283,13
180,4380.630133391822,5254.018681985972,2
181,7822.564131466278,17876.317086066327,6
182,5670.171493455083,19914.00170427802,8
183,3715.7540075613124,12479.86808100594,15
184,8584.927267276913,19439.46248283342,10
185,6306.364102284053,17237.913571628,0
186,3896.0427981633015,13266.22721641558,8
187,2932.8661565244315,19817.3256477497,13
188,2757.0230471504633,16148.347721975204,14
189,2735.4081013363907,15899.102006604764,12
190,3076.5797812707033,17899.681880263055,4
191,8447.237111571385,17991.436617216918,15
192,9487.153430420285,12475.610316059243,7
193,8285.969043686162,18383.043878160654,5
194,4567.250604264526,7548.507756044537,10
195,2622.8581351102985,17725.284210014983,13
196,1468.4053611354725,10483.295240953668,7
197,2699.4704410513323,16802.630664393735,14
198,4109.44398198925,16944.796172876482,11
199,7697.443173347223,16532.875999512526,13
200,6767.146369391622,16946.90225321583,4
201,4209.682545747841,7206.993423777652,19
202,9310.82683464354,18536.738720758396,6
203,83.69555152289855,8850.928093790266,13
204,1164.2175968782858,4019.085108832117,17
205,5514.249626601292,16341.093014276968,13
206,140.08071910541466,10891.647226975949,5
207,5662.925837887653,8376.095331580791,14
208,1852.5521755747568,17001.286084704836,5
209,3136.632489947004,6053.903776847994,11
210,8354.78934812955,10762.416389021886,4
211,911.0701891955097,15088.19684602828,10
212,1728.5661505437627,13734.069851168966,9
213,7295.138383402943,8390.760576936638,2
214,4309.279809167311,18513.745380030978,6
215,6822.652138085358,16478.05954108289,16
216,3758.8434404829327,6926.999883040355,2
217,6059.31371388588,6108.718118382986,7
218,1309.5238226038152,11548.374623983584,11
219,2690.0099455166146,9417.746552894252,4
220,8305.488786480693,15525.590139110529,6
221,5923.376016988532,15387.835854380359,10
222,4475.858316588868,19684.113866843247,15
223,3817.1979565339416,8466.030274455696,0
224,4387.829483729452,18830.274538983198,16
225,2775.062342918973,5649.60929660513,16
226,3083.4440659537413,17328.95889029855,14
227,9710.777244206014,9915.190568214366,15
228,5727.514713656043,8664.803201373,19
229,6581.1191573858505,8281.955832923293,3
230,6070.130479878286,17650.733921266303,3
231,60.30518225467631,4532.293141311298,9
232,4297.377091472308,18440.989868051074,5
233,4026.081777418487,4845.718405562453,16
234,3273.5902547038277,12359.960803809596,17
235,4722.838129511053,9681.690183791714,13
236,9006.20668748892,16491.379114311734,7
237,1379.7882487154598,3965.920377458942,16
238,9342.005636585702,9807.402198677935,1
239,3422.5602791320634,15423.987095695085,17
240,5010.384439241047,10452.176951847576,13
241,767.2167074505866,5300.060726378892,13
242,1856.553356817543,3990.3945619235883,6
243,8675.70542272087,17152.220716078104,6
244,9863.405706474168,11079.332272219202,1
245,5483.2160161397605,16884.36108956863,16
246,5368.463513479641,7827.973765290397,4
247,8871.699745202615,15930.822852479454,9
248,7194.6226176770015,15982.698018812338,13
249,6923.566208805403,11108.880283867096,15
250,3574.9647721590154,10457.471575700521,6
251,8686.09139399466,12760.71564713239,3
252,8268.600821821366,13553.475873408563,2
253,7891.217982484297,8600.391530349558,12
254,6103.738136796445,9256.093972448323,16
255,9345.556971228545,9663.717253030312,19
256,1433.4825190459017,19688.655398355873,12
257,4847.400418283817,16704.29938335412,0
258,9951.06654541875,19860.91169821703,3
259,8075.006483381497,11340.849139629361,3
260,9189.14081862005,10950.285222562616,12
261,600.7444131376227,7185.3371276433945,11
262,7859.066761574956,14985.245170971944,2
263,8523.459530890475,14609.448759330286,13
264,3018.377885307284,8279.675540917677,18
265,6630.271760188243,6651.089578015037,9
266,3358.0648386350767,16447.27569052753,18
267,4479.728971545609,7752.098975017367,17
268,7536.49495125435,18125.8088116717,18
269,1130.8645178791926,8263.491577307961,14
270,2339.4325440302523,6756.197857923027,4
271,2700.0476792304225,17883.34858409148,19
272,4360.066253449037,13300.634346098106,15
273,1799.6460587882377,5448.065693056354,8
274,1501.7929133882385,18264.308763729707,0
275,4697.420137256284,17931.521619338688,12
276,8951.281352813074,11017.553436347487,12
277,4340.484067482752,9318.16070316645,5
278,6141.718341257316,13808.47117286209,10
279,3938.004951898,15188.940635417634,11
280,3902.366619549356,7093.47304522588,14
281,5577.833665996904,13580.580924293303,0
282,5081.020658197646,6371.788321114578,13
283,350.21043584112175,9820.07598808105,8
284,6937.114462967584,19060.08205967714,15
285,9867.155665202396,17959.688188490356,10
286,4908.128523423503,10636.270725113725,13
287,4401.993322017581,6271.864593975621,0
288,4804.2664550052195,14830.100288544962,10
289,2772.6586034931324,7802.183178842256,0
290,3837.202854793606,6489.142274537664,0
291,881.4519098204204,10288.760540388621,12
292,2922.4035403083903,8556.743541408667,3
293,1176.3690268778391,3327.62402732495,12
294,9028.515177126088,14272.409383402213,6
295,638.2940085668506,19736.51810007445,14
296,385.1718684082509,8938.155512769812,5
297,1282.6076605074722,3467.153472883614,1
298,624.3851396451184,14990.795683897715,16
299,1862.4216904680854,2590.6942563609255,2
300,8480.267304353898,13451.595756603674,1
301,7123.427592118402,18611.646494668053,3
302,3822.063325516241,5608.0174489407045,7
303,8973.232696982985,14749.555268118109,7
304,121.31753560367163,13131.968571601881,8
305,9982.903269263932,12726.278621331694,18
306,6065.605347524469,16712.77148941099,8
307,461.0427745684213,7021.786219063436,2
308,9443.796619230574,14389.541818616131,0
309,2221.5579812789297,3770.028050782901,13
310,9089.47125576647,14616.613587159296,3
311,3609.4883475399242,13865.639743249649,17
312,3800.2245655778124,9426.947316557042,13
313,5798.009456059069,17630.972370397754,4
314,537.4104206897497,6947.173885953567,12
315,6890.300865292521,10857.03488752387,12
316,969.8912278535304,7088.797941618195,17
317,1290.4124226083804,13889.271651017614,18
318,9399.643865853524,16270.428434777736,2
319,5176.374062451673,17274.30622789842,1
320,9856.20000524442,14792.784177597665,3
321,7665.760146446939,15152.795369995209,1
322,8548.068873398754,17407.90888010106,2
323,4726.838152273028,19376.725420581683,16
324,7844.593950091858,13730.98810497881,15
325,9125.0084696541,18311.717053229964,1
326,447.8664472822526,3121.2220445585285,17
327,9658.713163795117,18308.128348641745,12
328,7069.763822620382,18864.56218711915,16
329,5958.903610597203,14583.535044973592,3
330,9216.94922977806,17177.22003682771,14
331,7162.849774622582,17986.704538315484,2
332,8889.200872600033,14093.444188664867,14
333,9740.6032629045,13892.624821130885,11
334,8419.102660570365,17275.169453434613,0
335,159.08224072212514,8106.309115490259,15
336,4813.957671844883,12661.031379685806,4
337,9461.744495994084,11647.623903370262,3
338,9461.017918151874,11996.286916534287,12
339,4702.154233278974,11998.972622526959,5
340,8953.39347522829,9214.047336664136,11
341,7787.490610233492,11754.559986325485,5
342,7414.030523634721,16124.159031227824,16
343,6937.060029490724,9842.288017603805,1
344,4682.730274692253,14524.24850931346,1
345,8362.647326875891,13118.105129714175,14
346,4238.079829630703,12932.621205095056,5
347,4849.180704658094,7790.877591857743,5
348,7776.881127389609,10636.97773575081,17
349,2687.335213777499,16520.66272642745,1
350,2400.5165495596157,8097.461005654962,5
351,1004.9636831926871,19100.877751602715,17
352,6905.004062312155,14215.012514969607,6
353,9804.440268125592,16751.47061563409,1
354,8906.171385252961,15489.004108586645,2
355,5191.373246096458,14140.231957857553,13
356,4115.379900834908,12147.895372638131,1
357,1654.9060951576282,16218.462606854178,17
358,9049.23871198338,17369.273666826477,8
359,182.56197500611472,16881.880283236474,8
360,4315.273421325774,8103.5755582578495,15
361,1537.6888184702282,14112.78789973092,1
362,166.7675490295591,19232.98521836516,19
363,1946.7245517586532,4445.148506785906,18
364,8607.072453974912,16855.087593601253,12
365,6780.106754000489,16677.73256137194,2
366,5707.719503352174,6407.9027251233365,12
367,6465.4724504337,14498.03455649292,12
368,6146.590618019327,9586.138031234168,7
369,6357.547010012423,6361.2261354516795,2
370,6145.44592673357,19076.769673492756,14
371,8537.610217120386,18706.855198370497,8
372,3870.9675845435745,18085.676304918423,3
373,5437.344029218252,19034.04672803949,19
374,6025.835568768216,8256.124443880813,7
375,6310.28931149939,14108.240592846152,6
376,2278.9941574530244,9220.120639675817,4
377,8618.209709443234,15267.064933725438,19
378,340.80937831760565,4155.5894082282075,3
379,789.055342160739,15650.613416610655,12
380,3115.527450134481,19161.809834330546,14
381,9043.306890187429,13484.011541475182,9
382,7147.1415752784515,16913.94473148421,5
383,5548.03507908701,9729.15691660926,13
384,3549.444190032424,19607.96177101602,10
385,4066.0579436231164,19450.399563023704,10
386,1354.3368582558394,5864.142760678355,15
387,8360.687932453235,18396.46632442616,0
388,657.1815462237095,6944.5298096449005,4
389,1709.3134613192005,7292.721903792904,14
390,3947.399143666737,15429.477593900298,1
391,651.1297767919422,6162.1323090160395,11
392,6559.551326992891,13814.981280869637,11
393,7961.462306774325,19102.120733638563,1
394,9856.47052261673,14566.108755507274,17
395,1987.8247149726205,12678.235854426059,10
396,5987.5234376855215,13297.909377516917,5
397,9647.678087346985,17679.324457209284,14
398,659.5593399742677,846.0613913065642,2
399,100.42266973055183,15993.016057787763,19
400,7848.000256907299,16525.05449691988,17
401,7576.726296511793,13909.501852662654,7
402,4655.236754733959,15070.659441485292,1
403,4502.345308931404,14098.93492228781,1
404,3504.712564714275,9964.965722290615,12
405,9323.919525082758,18180.81921808571,15
406,1204.973833380678,15960.254072220394,9
407,9083.358316719154,18840.96704160056,11
408,5547.743560955305,9289.412142693709,15
409,1654.6457657672202,16696.508760312146,10
410,1609.7458761780852,18032.112133706734,3
411,8636.706360084498,13888.893096626616,16
412,1091.2325734738738,4131.449397903319,12
413,8856.03994732544,16215.03689585823,3
414,8634.814623384678,18545.961311735628,7
415,5079.048061002317,6133.950928428336,14
416,2418.758709613351,15222.863015120995,5
417,3147.1969639220774,9744.251155570997,9
418,8981.403389065956,17965.66786091755,13
419,8417.364750810919,18564.205373565383,11
420,7305.276528931828,7809.842817124825,13
421,1065.917994817948,11881.950829624408,1
422,4211.101423702685,10237.33251026069,7
423,987.6772322451803,6410.463850420653,3
424,2912.4966171268356,11244.630058693334,17
425,3038.414469867811,14519.123270611606,3
426,1490.613345254523,15591.164096150753,12
427,5753.836722470022,13892.143474223776,17
428,1217.1024117798713,18025.078541778206,3
429,102.51466325831227,3854.753540874315,1
430,893.470090271285,6293.738464028075,15
431,7170.34259196224,14994.085059157751,11
432,5268.829311867207,6542.125262196529,0
433,956.1972395529888,17555.953777716553,5
434,3312.573120061258,4382.610153271565,13
435,7287.500706540145,12434.161666868858,7
436,1869.829319875909,19150.70033455114,16
437,1797.248969506322,7911.69195234892,12
438,8113.248120179413,18161.114618563537,14
439,4317.058208524319,11048.3876931064,12
440,2075.0509430171865,10339.31613193039,3
441,4516.91468773457,17301.37566995407,19
442,7110.062486355144,13195.380499489953,18
443,277.5154029959301,5615.410771270398,2
444,8415.80886695768,11104.252926572553,13
445,8534.835406151635,16111.881631916433,16
446,2650.5565825984795,10051.523785528065,18
447,5022.871101426454,16916.358958766898,11
448,6201.591098976425,8659.746325048147,9
449,2870.4450974269234,7348.990650488158,9
450,6481.373348527912,14328.475900047291,10
451,2055.7318065489817,8568.622541506194,12
452,9156.803858046145,11884.493689403938,6
453,2521.057286707023,19325.83083750038,1
454,224.14490608643584,12522.504728997685,3
455,7487.185213783776,17361.649176382954,2
456,3275.440587815566,3278.7259290100487,2
457,1179.7735403024599,19277.044507811974,2
458,1771.5864527393549,16083.484380181695,11
459,8344.13420509891,8564.837624980148,6
460,4111.1956163529085,7442.222125060924,4
461,4064.902480869545,8601.709983889534,11
462,3300.6868275064894,16984.735135195766,9
463,8880.771990161698,15965.563614540933,1
464,1568.4295859657602,18893.608663794836,13
465,2215.437714331457,5873.954981353783,14
466,610.7954216231449,14101.240055388966,19
467,3365.111972870852,8576.22373908621,12
468,4707.807795782125,12172.126242352344,6
469,1641.1067081799908,15837.0487422644,9
470,4399.920442767514,4538.5221442715265,0
471,6855.949290243328,14972.737156662977,1
472,1833.6030738898417,4353.4875167038645,6
473,7824.258806032442,16259.187534884473,10
474,5912.69477821421,9332.813003490199,3
475,9890.605173943402,11267.569190268689,1
476,9892.150137564957,16900.91421438638,12
477,251.34787804408577,11570.094814423528,10
478,1114.4691797404193,12457.615436776809,3
479,6963.836604834945,14376.982383985138,0
480,8101.486700241779,14079.5876840505,9
481,5643.344064894328,15126.971538325924,16
482,9915.189599967243,13232.115250729214,3
483,3758.8704212297343,12334.848436844335,4
484,9796.401501034368,19370.36362588224,4
485,1523.1417873061018,16171.380277133343,9
486,4136.296238026324,14441.130449555258,6
487,8302.585485284328,12444.774426384007,11
488,6031.9805983259685,15237.743044831152,11
489,3291.5303844353075,5860.673706181499,10
490,9938.42024628115,18522.805485677633,8
491,3167.471704962104,12711.434911970286,2
492,8154.941426737051,9356.102733536345,9
493,7593.734541036486,15321.894477267768,0
494,5913.999918523995,15778.29153998003,5
495,3140.2704408969253,7515.723187790454,12
496,1150.6019815207085,8513.870726382509,0
497,9747.189489083928,16966.66177674116,0
498,2952.7332895034556,9144.484645913386,15
499,3703.7458725038114,7129.854806076315,16
500,2628.9134076337155,3076.6175147877457,11
501,7783.946920055175,13036.902340345287,2
502,2196.8493805795456,9585.1006536793,13
503,4892.605969444301,11185.257649723048,7
504,5931.094590462304,13034.760828700462,2
505,6691.120293191995,16410.33045326459,15
506,3274.653987025822,6450.513480020078,7
507,8132.970795218762,19051.04355388056,8
508,9912.287917964135,10775.872491407217,10
509,7690.378613452569,11370.83271488841,11
510,8264.758146516308,9186.661045945388,18
511,9853.704578935018,14956.986712702923,3
512,8777.354067679446,19258.212612161213,7
513,2376.876869140085,15291.757058431313,6
514,2644.0403257654016,15935.876085446675,17
515,8676.203526469186,9286.65981197475,18
516,7712.661086602974,18550.465251192796,4
517,130.72898717238115,17838.80262617571,9
518,5670.524166424836,5937.445195021238,0
519,2472.867447321135,10611.244733351377,8
520,8549.351349363613,19041.396054893754,13
521,3924.8937536922504,3929.559407340729,6
522,8611.32721287005,14287.204754919687,3
523,2567.7113476570257,6986.975706738368,3
524,3029.920785169883,3867.61426909718,3
525,2850.234929829161,11001.049134421035,6
526,7769.166465364422,8440.073127976773,15
527,1977.728349143799,18086.357410318687,16
528,3705.664392113864,12370.039312119374,16
529,7264.956245170736,14480.61138087661,2
530,1655.4149309660088,16507.743184189894,16
531,3732.4893924264866,16554.000169803738,0
532,6106.031518964089,17603.21015321001,12
533,8767.083389360605,10943.396606184868,15
534,5738.161796108222,17531.045080495365,2
535,6006.225805481052,16924.953046648057,16
536,5434.638358252199,13565.124323721666,3
537,6421.591401562969,8193.546477264954,19
538,7558.648555327806,18245.608069351147,16
539,3762.5199150389667,4734.9030409963825,17
540,5111.294696402919,6944.39341941149,2
541,281.1573904456743,2773.904581954792,4
542,8951.935327781654,19644.48862696092,18
543,6666.522204505128,19492.10159801479,14
544,6803.971671403397,8685.516242675278,7
545,3379.273079098733,18880.97829072597,13
546,9756.55166501439,13074.873687706884,8
547,5057.256545918798,8132.213021836775,19
548,1906.9515510818435,14414.264525518682,11
549,8438.389909544145,13786.071505190303,6
550,1106.0987013690467,4754.332324489491,8
551,1423.4369262403018,19695.875056959005,18
552,617.3324861430216,3215.2859844405866,4
553,8888.454565987606,15216.227217470794,17
554,1678.852270419996,7209.740851535643,2
555,8917.468676277445,12671.121298018521,2
556,7465.137145757425,19693.643068251622,9
557,895.8883144315004,5146.486876101429,12
558,4545.30906085222,19791.76922482307,2
559,9228.377243128001,9770.219906525765,2
560,7650.768891969922,12356.611979997677,13
561,7149.023820567025,19759.32845583925,7
562,7588.894094964167,10005.714224103769,5
563,5562.395300723713,15537.590693574562,2
564,3343.2196575963358,8762.945472467527,4
565,5774.116567068858,19639.954037199986,0
566,6279.602347823314,12792.347173638605,19
567,350.89724786891236,13047.496145380954,18
568,5397.106289393651,11551.220249895377,14
569,7803.1339491628305,16525.69471568098,17
570,8077.75524038867,8560.413922396074,16
571,8813.826070482852,12462.736600536808,14
572,9838.485157320392,13721.415743751268,13
573,4323.639548290984,16307.735463357902,15
574,4953.96782661385,19491.440096006412,9
575,731.7219147575057,7852.868559976151,0
576,1709.6719399260032,7072.188314197703,6
577,3650.815433266281,4102.1409268034595,16
578,242.94522507462278,3677.704280919962,2
579,1590.555289748824,16239.136394682148,5
580,2198.7325723986705,4890.67914161773,5
581,1718.1835100207577,15125.185895156828,8
582,6439.718232758871,17196.542090153656,1
583,606.370595140743,7970.724091589913,2
584,6691.939922518213,10296.393894677038,18
585,1798.4216886132347,14327.68696060145,5
586,301.9188614567829,18786.910374261013,16
587,3762.3028014908773,7008.523507208921,2
588,6.317937326833298,19926.480014456145,3
589,8472.150328266838,13124.77419494385,4
590,1294.8581793147146,9851.856282847473,5
591,6151.307334839822,15508.489027531625,6
592,2580.745851009588,13000.999118624155,16
593,3843.847090537779,6933.616553643389,7
594,7694.998052575834,14460.381398974596,18
595,9864.54496856808,12080.061645295413,16
596,3691.869633482656,6615.546944461024,13
597,533.3452624447644,19115.27314081517,9
598,2281.439384907384,3766.749907834095,14
599,3256.5815101259395,10023.054367469475,11
600,9906.281309099373,15883.652295221424,1
601,6916.0879564286,7423.796117474133,11
602,3130.6402105992356,19036.25738022164,2
603,2723.880465280899,15978.020837744396,12
604,8765.690004123238,18620.11543574492,8
605,4760.447315080414,16790.916497590264,0
606,2765.434560734917,10300.269451873774,17
607,2616.915892913235,9926.550858875959,15
608,431.48099632277126,677.8329461412072,10
609,4312.749098311428,15856.022995197876,8
610,413.96909600802024,15828.090980083003,11
611,5920.173477111377,9491.608597028944,3
612,8032.674873495304,11051.799040848597,17
613,6102.634585313421,19345.018944299416,10
614,7959.082400352158,12254.91848203637,3
615,2313.7495004814255,6514.247256514652,18
616,5315.119864940295,9010.134796076396,19
617,8021.843193609081,17062.055353665703,19
618,4442.198353426136,10765.68130113562,14
619,5331.976935366309,8011.791276247401,3
620,5820.332210995947,12759.059650034165,14
621,1502.5225235956118,14035.846877579583,11
622,510.83203655211054,5373.09816302123,5
623,332.79322558004344,11102.214330881432,3
624,2119.5592525328343,14397.05426155558,10
625,4064.246960857091,19697.177523979855,16
626,295.70160854801094,8714.018244724612,0
627,831.6829126400656,19126.742965217316,7
628,6134.319236229363,17810.9148780217,15
629,6988.982526677195,8808.391376357105,8
630,1575.450480758998,4698.612250573823,8
631,7073.761353065463,10284.564588878526,3
632,3291.9833084191323,18910.951832864383,16
633,9834.132376235786,18227.272025779384,12
634,7565.9103157689315,19534.715897270566,2
635,2414.9341726976563,14633.955250029963,9
636,2695.1319947392003,13603.587016714155,7
637,8243.14557403929,10422.006347200739,8
638,8314.641915711813,12311.434211302558,7
639,7.959217464968006,18783.332805870374,17
640,6736.29550803743,19297.28930755832,11
641,2152.9219747211737,5484.60037081939,9
642,4539.33502061416,8699.611313623624,14
643,7701.439650436918,16715.18498958281,3
644,4022.106083325823,19165.79017090547,11
645,4824.884459375326,12862.340911836138,17
646,2189.6976280048116,4754.608710258046,10
647,9271.435506081187,17831.610632646833,18
648,8110.991441161463,8425.654974730694,15
649,6733.526619847792,16884.35374318896,2
650,9948.247767620951,12566.376036538555,12
651,8073.837081690218,16724.631120245747,17
652,8572.60702217249,13868.798606611705,12
653,4564.927057270544,13135.267975806808,12
654,6210.976999255989,16558.884380164483,19
655,3930.076239432369,11165.57334215134,2
656,9356.319389297974,12172.717114330886,9
657,646.0065165856331,19615.345094111686,16
658,537.7091634966376,11403.235551378046,0
659,240.09721072247214,10222.78277222118,17
660,8404.965957063274,9456.000277566098,0
661,3392.982735727159,4251.677118243973,19
662,6662.2061801352365,19159.342992435493,19
663,4452.071477658968,13102.238476162589,8
664,1817.9323549938335,15877.494158878042,0
665,3408.1606163579067,9530.729753320255,13
666,8864.836211640655,10614.823992468857,5
667,2377.3185765236044,19280.60210000209,3
668,2909.8577953535746,18488.175646577136,14
669,1304.9817580344372,18373.29272151333,19
670,1759.955916502884,16485.34592490097,7
671,5782.895032424784,18286.584101908473,17
672,2459.0205531184474,7666.5405797706335,10
673,5633.96713635678,5668.373745702691,3
674,4619.21371520594,11681.959646290294,1
675,9940.146304067599,12544.54648243091,5
676,7736.901674146894,14348.88536284936,14
677,1228.6811644678262,11231.483866618742,0
678,629.6760825321884,1813.2712051057883,19
679,2430.396869089345,18021.112056634174,18
680,5451.159036400962,13282.43101313182,8
681,6463.071189278002,19861.12910424172,15
682,5070.429200596989,6026.159954338124,12
683,2969.241179778181,10022.456309066842,12
684,6813.743213578272,14816.130582028054,4
685,8664.76986900907,11211.627400119085,7
686,9024.162094910866,11126.026532478138,5
687,7595.573039821218,10950.801046944447,12
688,8216.123506041951,12156.903619884251,8
689,8698.207201903771,15894.393331924559,13
690,4577.2439951913075,9269.341047372694,9
