i,a,b,w
130,5754.60298492796,14170.909450135212,3
131,5978.569534035586,8714.332335399908,11
132,7884.506621997338,8166.950944919576,1
133,9853.614209573163,14867.71727533199,10
134,723.0114946503197,12561.264665153256,0
135,1397.5647257201254,18671.442223355385,6
136,6531.094321732978,7769.006945222649,19
137,297.0372607100784,6162.142361288908,3
138,8073.925689454725,15057.046977317888,1
139,5778.591710349752,9370.1269117287,17
140,7361.361729145956,9946.833685237736,14
141,5616.257809057203,11960.942393085114,13
142,7695.303446380238,9799.152140505708,17
143,1150.3201336061004,7424.817138065643,17
144,8605.233672147122,11702.641012852444,8
145,25.50978561957166,8445.799039545302,15
146,1132.898151639075,7229.337988540352,16
147,9315.81305362901,10891.038850896968,8
148,9612.97739792871,19539.37006555996,18
149,6685.225278701978,9988.50983229329,1
150,1170.9409698113361,8212.265800834875,2
151,3823.568714296099,15645.67471542565,14
152,3317.8517427452152,9811.471809730925,0
153,9018.727383812164,17520.65247843386,13
154,2362.786984563923,18907.15154566093,0
155,9548.50302311212,14251.179448681862,2
156,6023.360714902976,6324.17861332762,4
157,1024.901747427315,11053.603276375647,7
158,2350.0838721456234,9623.484758148345,12
159,6260.081796296901,15099.384891858628,14
160,9377.633472335869,13326.133079445824,19
161,2946.576702061497,3091.0957029553583,11
162,3226.671990586934,15155.801507529772,17
163,7809.446664875164,15719.805929153572,15
164,7382.430744280604,10841.354183217336,5
165,6609.310451378727,13852.561065325199,4
166,8701.261985920033,19955.57548154488,19
167,6210.551347043309,18753.404271887775,4
168,2229.479939559481,5885.437720158653,14
169,5092.929681391915,6933.117725079846,10
170,4984.792611966185,10332.71953490577,11
171,1643.0467084462834,17352.358709038897,17
172,1080.0754702678341,2388.5252055145347,17
173,8344.578206739128,9565.646036895832,18
174,5256.912893057499,9532.09455371981,5
175,1107.6092160891383,6039.655041230058,11
176,3299.3806938680004,11120.92296580833,10
177,4742.249280155344,9833.693567220587,7
178,819.006272528435,18897.599030787813,1
179,4610.744835999837,15208.720318874031,0
180,7159.112431901187,12438.439596344073,15
181,1902.9060029688574,8958.199586715595,13
182,8634.363111242155,13769.79170770496,19
183,7851.609302094727,13533.973180635174,9
184,644.3294577837211,11563.912368884687,13
185,847.8599354412589,11781.281080727336,7
186,9510.070852456327,13042.437129850667,3
187,66.8387194341126,14842.782980220172,3
188,5289.119770517859,14068.541541752074,2
189,7926.304246879637,8533.77991020318,18
190,5854.683412819411,18015.382159580306,10
191,9930.172952457488,13955.107772704847,3
192,2021.1425793053702,8270.956215150627,3
193,9162.896470922087,14644.410272195004,4
194,5857.13956672066,11820.597007223823,14
195,9839.594012166126,14205.855874821262,4
196,7802.246093654147,13153.933606921215,0
197,7237.509292699443,18947.232536325104,1
198,7379.042206092936,19929.139343248884,7
199,7342.338496825538,18861.72830520283,19
200,8299.100592063596,9495.940965932637,19
201,8958.575148970662,12022.115538029237,6
202,2199.5394396214297,5778.365248380997,7
203,8986.6408161285,14073.226675282453,14
204,3415.5228827743113,18353.219468413718,13
205,7652.124973784977,18214.466722236277,2
206,4835.0729523097125,11199.050612714269,17
207,6235.018274672903,16896.94115737435,6
208,8376.671963078441,15152.76777222765,19
209,7496.7184106287095,19789.10339693921,15
210,5439.752382694204,8126.042180760732,12
211,9114.846915695738,12655.018120285316,11
212,6962.228559130164,14672.483416618634,7
213,1861.0924273275227,13920.247853131958,11
214,1017.2236528551751,10641.01249378237,13
215,2163.668669325002,9677.796837776677,10
216,7079.450019344488,17937.575863311096,10
217,1122.9397944490204,12772.464414462323,1
218,9704.082177006365,17425.43737929241,17
219,9909.242197468715,17103.807658278383,19
220,3153.871280390501,10619.553054494005,15
221,7397.728375158395,18003.482279580618,9
222,3400.6848538152085,13364.796483085429,16
223,482.98510331006156,7946.246331213969,10
224,5612.46401084113,14764.65578267476,18
225,554.085418906099,5923.450428909046,12
226,8372.99914239608,18506.887102181958,11
227,8707.315377865243,9458.321408536058,16
228,4532.330967663839,6227.6194098755095,1
229,2798.150561902664,17744.14050245473,4
230,9894.092047275617,18090.354937586533,11
231,2980.5993944889174,6497.4123529734525,0
232,5314.323240345692,19266.176369467874,14
233,1282.7185028394383,14158.623616494415,14
234,8302.295007347446,13072.123997454295,8
235,1194.999109163844,1584.5445813690599,6
236,4120.339613317369,13806.040370313633,11
237,7980.170634240694,14871.012537875184,12
238,2613.220196321071,8297.931831211456,18
239,4440.160931634146,6458.8185523698985,17
240,6104.507228822915,13107.286754774319,5
241,6489.573731639373,14020.441318969028,11
242,3006.2880161093285,13416.32422263245,5
243,6944.6532953752085,7042.7814417180425,2
244,6031.478931556285,10279.740307613465,5
245,5792.9556898642,13259.785423326539,1
246,5438.911529001212,6930.602106000437,18
247,1483.1327290028119,3607.0670646694552,0
248,7372.680761212718,14206.384415293547,2
249,3231.54434287007,16286.523613549794,18
250,8363.22579404411,10434.69408117235,0
251,5517.051616015242,15281.982805015232,9
252,9328.87591560966,17532.33699375535,16
253,2876.352796155771,18376.893374141422,15
254,464.07309980130213,6105.561848244671,14
255,8689.286592035329,18474.29349218252,5
256,3711.2428023879993,17010.980040967406,3
257,3550.932443531247,12897.563265880453,6
258,7665.1362481464785,13196.45651853343,11
259,4061.1391916453526,14411.933116483111,6
260,257.9510468830009,4270.185439243732,5
261,1295.4361629667874,13939.373860797206,4
262,1658.1572720466274,13034.704667521964,5
263,5531.977383036264,11460.937746542346,4
264,1142.8561825511445,4468.892638825687,11
265,854.5257858022633,3683.037784771047,2
266,5000.247191569158,7188.33898253917,0
267,1027.4935148373359,17150.818840289867,14
268,9586.58277081675,10073.171112128273,15
269,8035.878676215333,9659.202287671204,19
270,4959.510034682289,7282.837700073103,4
271,131.27289361773072,12986.08078472558,0
272,3599.176472911013,19167.19420825787,18
273,6870.677125721104,9881.833937165617,4
274,8095.881617094744,10076.14223667555,11
275,1846.494443812572,2171.965411860702,0
276,4693.709338494339,6972.049012889131,9
277,2004.846264827985,2654.245626026145,19
278,2818.841675796277,6995.548528404264,7
279,4027.1408664091396,6570.703412113951,17
280,6836.762857011428,11019.225297245725,14
281,1976.5139182751966,18375.3976297313,12
282,3855.6830891364743,9039.377783842952,1
283,450.2805968438416,7786.434582271088,11
284,9694.16954604225,10234.600781412613,3
285,2156.3736503596406,2642.8828849299384,19
286,1908.4520817728933,15865.799595977056,11
287,4952.169755173819,15266.684708218967,6
288,1296.206259158186,10640.586068622693,9
289,6497.339812415528,17096.606698067546,7
290,9944.672397738184,14861.363088508566,9
291,7413.976068855536,19323.133655573,4
292,5115.771458410977,9644.945447740934,14
293,1811.1942337134,7713.248401926512,12
294,5255.131063427927,17999.41577714011,4
295,8006.305598088914,14452.992673629102,18
296,4099.774773348523,17179.558142280875,16
297,5115.100035437243,6582.595746261806,6
298,9021.933165013186,10371.238546785718,19
299,3707.5951330467874,9540.057794046663,14
300,1919.4635234876973,12076.200006102921,10
301,1353.4862913531053,18993.464956026786,6
302,3496.348350748048,11127.897151174602,11
303,3091.6471336043082,10031.193030944347,5
304,3820.805114442883,15116.248692903138,1
305,7304.789852202302,8065.197874238217,5
306,7106.6934176173145,10039.570267449879,0
307,6420.038937010529,7026.46051741306,0
308,5160.982735159339,12056.620833312987,11
309,6010.8022226912,6679.557703087278,9
310,8100.654242622134,17614.027760194014,16
311,4964.2821360720545,16665.835800577515,19
312,5206.739708402044,5954.213353971003,7
313,2914.618186409623,6734.143483539374,9
314,3959.5918477246128,10138.652595550278,15
315,5157.915533785278,12567.30499926873,9
316,8322.188088488494,14156.295142331408,3
317,428.2768069461073,3732.7340974130593,4
318,8212.176245073691,12808.488415425978,12
319,3128.7788774032406,10120.525718470046,5
320,8235.220514695315,17338.94385214317,11
321,7560.355571391001,13233.417045833685,17
322,7368.418132332841,18301.41940286463,16
323,1603.1336891008139,11148.209628404657,13
324,1005.3920850071477,19324.07829247658,14
325,9735.120968150684,19156.68173206148,14
326,9499.205664037585,9683.58536344354,0
327,6696.943468611504,10316.099399582952,15
328,5303.434907166148,10682.781747210202,18
329,396.51257043562714,8662.739744783004,14
330,5950.33218129702,18528.973315377858,7
331,4383.002160980972,18004.21231961821,6
332,5431.541966706931,19729.652516580107,14
333,6693.918915161939,17517.498532755082,2
334,1435.1339343527347,8779.618388752266,5
335,3979.007156366646,8246.42298113434,17
336,6849.928932222412,8466.558547341476,13
337,7710.177898535555,8126.165361694875,16
338,3618.058075238379,9557.781798098777,13
339,654.2283616747615,16002.357410418708,14
340,2094.699339767754,5715.431633147952,4
341,8965.14984277597,17707.662369163692,18
342,3071.54169740905,10118.006783190709,19
343,6927.454397152599,10342.425374687431,9
344,2740.6766662895325,11158.568510679423,6
345,8862.5059807464,19077.626038906477,19
346,2617.218455834776,4306.043419877078,17
347,1850.648555377699,15011.640497952843,7
348,5373.310368650651,19444.942906070763,18
349,8847.157170978393,15817.730571734071,2
350,2174.1058081809197,4942.845800095243,15
351,5379.683560608173,9110.459108115068,1
352,9724.613286597156,13795.392989615488,11
353,1279.9981188188244,11546.407374573608,10
354,2594.7238414764292,11798.461728328088,13
355,9282.640602511023,16198.805403089387,2
356,7091.266681623399,18132.826632251596,2
357,6731.132572371877,13299.435155747675,2
358,7981.680830849315,11936.832223948313,5
359,1539.6593181764397,10904.334589454578,2
360,8020.44390535131,18787.485985622756,18
361,9289.364399600783,9693.245737101108,11
362,7128.794993980366,10926.787682776663,14
363,4911.189734424627,19433.79815150203,8
364,9791.3977902534,17547.56537675643,2
365,9389.853727331856,13721.616734929608,3
366,9370.893242190547,14794.064405206915,6
367,2796.2560501872995,16679.433497699858,10
368,7684.792625531825,8275.9830472315,1
369,7704.416815527274,11161.656864903753,3
370,6259.068053981938,10447.690723916183,16
371,6384.491381480958,18527.80314930381,0
372,5076.536091814458,8748.921084169882,15
373,2825.0385988480184,10462.750147304225,16
374,1669.674162049686,15177.571146828115,4
375,5770.100199048991,17926.24986172313,15
376,8298.752898657012,12296.78789156676,10
377,8682.598345738343,14763.445881646472,15
378,7642.320924002199,13261.740378548402,4
379,7883.240855648218,13013.531608748013,7
380,6389.8217514196185,12477.869621716485,5
381,3935.769482380135,16563.020219905487,2
382,5618.970002199136,19172.635205776125,8
383,2645.904305626103,5115.856798323923,9
384,4827.285944149598,9849.619449713182,18
385,5211.367700814959,19063.007170359306,9
386,1994.534222656549,7142.12731684404,0
387,7761.656053513886,11364.879705095933,0
388,1360.7801774303368,17744.011460122325,9
389,5324.126909299548,19670.53344600917,8
390,8886.481628887002,9767.343820459615,13
391,3433.1680674926533,18300.52529915295,1
392,4052.3835713171898,18202.783475225646,17
393,6334.7044554237555,15009.740140518712,13
394,935.6036535906485,18223.23962151999,10
395,3907.6967066188136,18269.490298790464,17
396,1025.6309456806598,18224.200657163146,5
397,9142.487683819676,10058.814274553037,1
398,144.95057130208093,14283.655602267303,5
399,1794.7146937581108,3649.411651983692,10
400,3496.0615423776376,19334.439562503183,5
401,8874.296824186224,9763.416446103416,11
402,9208.190552689419,16466.458661367804,14
403,7533.723440252154,18456.76066223555,0
404,8316.527978659802,13564.452911940109,13
405,1236.0511135137874,14170.258635699272,11
406,3799.8710681777525,10351.200991295531,2
407,2941.999073225841,11164.262880079046,3
408,319.0803790577726,19917.743757498418,8
409,7839.11283972243,9336.065409940318,1
410,7745.352381538801,10294.206334562165,13
411,7473.090340670386,10201.524635986107,13
412,4417.329600435787,16550.28314236289,19
413,2560.763446284695,6916.687316207986,9
414,3672.691354996838,10272.847160802296,3
415,2927.1678519811153,17713.695376912106,2
416,9869.353223379077,14418.265052688588,2
417,1633.1993169902332,17680.20664487394,9
418,2901.465209799906,5524.994996274236,5
419,2510.505744850245,4415.5387631101985,5
420,6930.0983156148,11275.315014201642,12
421,7389.857449273876,19366.23194549668,7
422,1176.0571389038196,13230.586875634828,17
423,8742.372257832249,13071.127621102973,3
424,1428.1023295108314,19949.472614982104,4
425,4428.342126198949,7358.419502151277,12
426,5098.931492137452,5821.70209630352,5
427,2718.8887406227836,4719.855545020851,1
428,7359.683674073384,11225.935098316075,17
429,7457.022605235814,9603.37993937325,18
430,638.8002739958746,17464.10687189671,7
431,7899.832311747752,7918.6134998055095,11
432,4878.35875091971,14954.026526752941,3
433,3718.2271617791976,18833.59478339998,12
434,3898.8201944676753,18229.721265304022,10
435,8169.3198262712,16807.257142590912,2
436,4071.948032966843,5308.378290846308,7
437,6654.113352612492,13112.143314949037,9
438,4579.923655447659,19238.009762134134,4
439,9034.0696349669,19863.648884528924,3
440,7597.554982293613,17426.924530939265,6
441,3939.1224674907858,7058.071536368358,7
442,978.5958249881004,14554.83704067245,9
443,2833.185535088262,13476.901959077632,9
444,3579.064316528199,6320.063170781117,6
445,5944.817399285909,13192.80186585995,8
446,3895.1371818385956,16913.464708066564,3
447,6292.371714697714,7702.4036982049265,7
448,3883.495230871541,13667.3071823112,5
449,2781.4647211285724,5272.397844055644,3
450,7683.824302063043,10386.649419263345,0
451,8300.603628877276,18202.629895795566,8
452,4367.8928064438705,9981.06105227151,16
453,8011.585562762794,19044.08082242169,15
454,6246.045015164349,12352.905836014255,9
455,9393.331251515903,14770.800090787023,7
456,253.5133291405026,2505.4545908493874,8
457,1995.7630458761787,18991.64471296866,11
458,3738.6139972142428,12398.869084808637,4
459,1792.1401361340643,14872.637886751312,16
460,3886.365270671531,6373.6148388026095,13
461,8185.149914765665,18675.12783976656,19
462,4707.08322126656,11854.818324345586,11
463,7272.169950422801,12005.599470019002,15
464,3896.310175418301,10261.42732538599,13
465,4266.067875417941,18089.65190538792,11
466,8148.118189901205,14938.845043114965,7
467,8196.148196294436,10272.148447806958,1
468,6069.4659152006025,8028.138686013817,10
469,419.82551659269313,10294.406395806225,6
470,5283.8011681346115,12158.373173535743,8
471,2017.6819292834352,3593.849853235627,6
472,8391.150294663372,12684.181757113865,16
473,9059.159477769233,16030.203787985645,8
474,1933.9967101515358,16069.759570502783,0
475,9377.947120316252,18461.499192187053,3
476,7634.244255070591,15182.370394532823,13
477,2261.415377394796,17834.375760187,5
478,1917.671409794292,6723.057079881551,19
479,8772.53781878179,15524.038713657843,5
480,7116.71850585354,14453.790580525952,18
481,1171.329970294123,4886.638874278937,8
482,5734.891031465239,15002.324960391987,1
483,8719.009899229071,17199.23035939465,8
484,7782.087066201968,15241.861688339504,2
485,6790.9326031048895,14735.727851267933,0
486,6521.97905585577,14997.55071228233,19
487,1111.7797360346274,15221.111688592006,11
488,8191.022475988294,10523.387598758682,2
489,6848.007808237226,19441.79441327733,18
490,5605.768683740684,19030.828769373085,11
491,7531.364664625775,8193.495900209806,12
492,5023.782906908981,8866.716380693948,14
493,1220.0569264845951,5830.379148122495,10
494,6851.86138325684,10659.599964736735,4
495,48.07771704375807,18738.447809784007,18
496,7994.54790887013,11664.143981899968,12
497,7413.171606283205,15421.17530435805,6
498,4728.266248603132,12015.41090936685,3
499,4304.950495063094,18918.301379444285,3
500,5569.8895343759805,6602.201236833246,19
501,361.74757185740043,16779.21642840243,16
502,3841.039456900521,13641.238427120476,18
503,8734.976554479417,13693.842965753018,1
504,7563.6332352416985,16129.31151601857,0
505,9965.157824785365,16274.988350835873,6
506,8756.69249027871,19174.53908823393,14
507,433.54843832802635,19410.560007482116,11
508,4831.3756131511955,11014.801285523916,18
509,9624.165289045484,13312.828679330383,4
510,5306.021319496007,5320.64153554714,0
511,9047.759846486586,19609.05033188285,12
512,9830.176086588343,11181.252770356483,0
513,9603.364318180811,19586.95623422986,16
514,7191.913029409183,17955.669202270496,18
515,8343.326186684277,8725.855144638366,1
516,1044.6366359710662,3429.184846675679,6
517,4211.838124690474,18269.927292671833,9
518,4957.028391690178,14124.164779924526,9
519,385.5736862691298,2170.865107235552,15
520,4252.714717097475,4258.4989637235485,10
521,7258.781806612868,17337.47851420723,2
522,9586.060314535629,15444.259680278812,2
523,694.0043713792923,12778.004696338168,15
524,1160.0925641323834,19914.14129190528,9
525,5717.4534971769635,12453.91119896538,16
526,5391.598387140562,10073.253062174095,12
527,3578.110343249594,18798.090938452307,3
528,7358.4502639544025,14776.19314683061,18
529,1543.9252605979439,10386.562020845451,9
530,4474.116600246502,10002.077252315581,2
531,8032.0370002126565,8207.915446427312,15
532,6848.651125132314,14054.382155843596,5
533,6485.173943858969,12666.549791659032,13
534,4104.047121871091,14097.586076765947,10
535,4120.283559695431,6102.093831258487,2
536,2275.685121717432,4295.895294268434,5
537,5658.022687338254,17675.089979296317,14
538,7316.96037922945,17807.280409239647,4
539,5372.006509672548,15290.024512483335,4
540,3418.9727015615954,13257.265134359603,9
541,7771.936566533032,9481.017642465782,10
542,2433.18340905889,8064.890934223287,2
543,6722.174120311107,9186.570798892199,10
544,8712.697031525087,10425.218776622893,5
545,6811.262192218042,16998.723499368723,15
546,445.40703377053876,2046.5488808228583,1
547,2515.5791852413236,11304.859757225804,2
548,5544.6923465731215,7174.133338816808,7
549,1740.7439477813375,12983.50320882388,9
550,2243.505880484097,3778.5702012592405,14
551,8536.320451499225,8676.52539403342,12
552,4712.988540846967,9500.115811155816,2
553,1351.0941243721302,11842.847948634711,13
554,9719.01382595421,17749.50582903812,9
555,8759.806262822656,9151.651554824723,19
556,807.0844244163803,5661.548380348527,2
557,9975.135840784515,12312.417959223285,7
558,2742.794200341221,4606.070550724604,10
559,7862.820101382946,18989.901015951946,7
560,5393.806328563529,14972.215895577407,9
561,6200.281606182023,10144.61205971264,2
562,8227.774775388181,9477.364093263564,1
563,146.76294553606516,12224.280962616118,12
564,1902.5896266243967,4509.827901953498,3
565,5798.129557170667,6057.200539212438,9
566,8146.205648336029,14799.86129131161,10
567,8667.218809160866,16510.09723302594,1
568,135.82324968445357,18144.039772015734,16
569,7485.050199601098,15677.110629238327,9
570,2666.428477048848,11918.737036504002,16
571,8017.572515172581,15470.98790193411,14
572,8131.229072453519,14355.28650196748,7
573,8797.440048885217,12662.800629793175,17
574,3264.702038924506,6782.063975233099,15
575,6440.5470242671745,9784.899581598103,18
576,916.0573976186267,9108.88855909151,6
577,2351.4839063373674,9640.290703409642,7
578,5793.508330163338,18164.542832607727,18
579,9387.035023905377,16744.302145885886,3
580,1103.8397137878944,8514.945101045558,10
581,3404.7650577943778,3916.5608923274676,2
582,347.9852098289491,19182.178928931222,13
583,6037.27080297337,10524.444864175115,9
584,7006.480744064067,19606.568281126165,6
585,1829.8161187366213,14631.650872833892,9
586,3609.7628236524906,16322.3510198647,10
587,1609.5650692759157,16293.804601658092,4
588,3490.728285785723,5418.391839164585,15
589,9099.550625046495,19783.687981903124,8
590,2180.5989312196057,4181.21846818114,1
591,28.3269236476228,15760.825153560394,19
592,3246.9147911437617,12962.975047326318,19
593,8517.65561058405,14848.391965989169,13
594,1848.735502521458,11050.246790491594,4
595,6830.1881925764965,17804.938679778887,13
596,9296.91475940848,19656.565059037348,6
597,8995.262704249262,13263.298735511642,3
598,5313.127403621911,18562.11674469083,17
599,8349.906831309165,15895.92589058333,3
600,7931.4043370949885,14437.464153614445,13
601,2518.420771843447,17836.380018249944,9
602,7401.9104978678815,18757.49822426333,8
603,1987.3448566118418,8728.526687215272,7
604,3822.734029773048,17688.132358265502,3
605,6288.235793043034,16746.199025387188,15
606,8599.058714473007,13610.077828864585,13
607,8881.874145912,9432.051591566396,6
608,3980.4675684166336,17715.914763859593,0
609,1400.8938843506473,9275.023096692361,10
610,7016.465845952378,15313.865852501396,19
611,7858.653191983335,16110.498271559536,19
612,7105.552245995279,14503.632608872147,0
613,293.21913012926495,14957.844247949008,6
614,4086.2768880766243,10084.580671219166,10
615,874.8446903825258,2791.586262137437,5
616,6117.510304564234,19730.94267624541,17
617,6509.3028636723675,9106.43575870088,4
618,2773.8387414036997,4680.832699033064,2
619,2591.2478477893087,8542.884013077513,15
620,4166.954508485684,4310.7638475434405,2
621,7821.903865173583,11265.982979945335,7
622,3633.692238515242,19810.39987650409,17
623,8208.281953813675,16144.88516905417,19
624,4937.541656773019,12906.246770052934,9
625,3146.864674554965,6273.029992057232,11
626,7329.50159293658,9982.342560265752,16
627,286.52927767939326,8744.6837872685,6
628,606.1403719054222,18457.139931255988,0
629,9559.745492261567,11639.348170719448,4
630,2933.3579788180637,3281.156659240869,9
631,8950.522178829673,17447.315880275593,12
632,6054.545505194834,8299.90146673609,18
633,779.5832878330851,8775.471341027825,9
634,1670.3659187244841,1717.2832196059853,3
635,6967.196435483183,9476.629298474614,11
636,1707.19197171507,17050.002343662785,2
637,1430.710679916671,15498.903478107108,18
638,1789.5790050516703,9191.920009083658,3
639,6232.71338124592,12577.745770901827,13
640,9741.872800889909,10769.741539928442,9
641,306.12443812326416,7592.680319865661,18
642,9178.663482789761,17103.75059964606,18
643,4055.8819956830366,10161.608272623882,15
644,9516.858539038227,10871.57675546124,19
645,3764.6790922027667,11117.584955425453,18
646,9513.807646822142,15012.3074293858,0
647,1659.4788950548987,7961.758575500622,14
648,9185.293650111676,10876.909765040835,17
649,7316.5140978171985,19741.69315846135,12
650,8004.080656145848,10686.269191198386,14
651,2887.859465583809,12039.450407752214,2
652,828.3123607841965,16493.566644124192,0
653,5004.834335055398,5632.045529920153,15
654,1540.5447430724369,11118.396006027886,9
655,4828.925709564761,11012.695453449178,9
656,1045.6290447840715,10767.350428169888,17
657,8489.506656640993,10445.392044233833,8
658,9174.699181073456,13667.79187413359,19
659,5830.918794614059,7134.957778299646,19
660,213.4327897419761,6059.542506785195,12
661,4189.60551701062,12316.75818288585,2
662,2811.467599637956,19555.602085919738,3
663,5713.168317812206,9730.407350829704,9
664,7592.7479798507775,13686.720004070383,6
665,6764.84094616042,7222.269383239212,1
666,4078.048047878732,4892.169720693488,19
667,6035.0291345927835,10800.214130542958,4
668,8641.43894542387,16455.04728940962,19
669,9562.288290551272,15604.156195650372,0
670,3148.8321222952527,13373.943889606975,6
671,4098.7397321845,18044.243033991457,8
672,3519.1293757714175,9479.26139456975,13
673,1336.607659364433,9879.734401706679,19
674,1815.1665011178345,11203.696794445956,13
675,7452.819751287187,12391.189137832445,17
676,5085.682836199394,6808.329258708583,18
677,8356.10703458186,18789.29367884392,8
678,8973.2310706471,10560.083119747276,2
679,9802.719866956315,13171.33047863337,18
680,4240.8237482023405,16582.30154686019,13
681,4338.640419519025,10783.878336406193,6
682,8563.493053733078,12830.447774703207,9
683,3868.520480558083,16260.578851379158,6
684,4942.469436370585,16400.675844862144,17
685,1037.5806665726454,18242.331370073804,5
686,2135.5108613661314,6773.891008123727,9
687,190.27059096751688,8729.942279206987,11
688,3108.8236722476304,16831.432113593546,18
689,3441.584195621354,9618.296254573463,1
