i,a,b,w
84,6353.998345361437,14579.126953263763,5
85,903.644590382952,14405.440583180127,9
86,6281.242526245461,19101.754470124386,11
87,8485.46837464235,9155.729772694182,17
88,363.1071765369909,5017.5610269136205,18
89,4286.614587655797,5049.226339900148,0
90,3897.0230685657425,11686.529845081579,15
91,6749.053348500943,18435.67702698001,15
92,4791.37629365693,8389.68719575086,15
93,3148.2432708832907,3493.2440409013147,5
94,8261.435260854087,14997.474565720622,8
95,5451.2183812752755,8228.262223728016,15
96,6163.2300166012765,6685.14156097464,10
97,4893.534716367436,8891.555504488428,12
98,7573.631809600813,18795.304110485464,19
99,9246.513268094754,12101.822673977393,4
100,9041.091200879253,10564.011277946487,2
101,6986.023889652804,16410.54903354166,5
102,7775.337263340179,17145.15877136105,14
103,5183.326516551647,12169.623806778649,5
104,608.0672718355671,19363.708762992497,3
105,7580.20548005394,12610.335099972555,6
106,1304.7301865757245,17010.815895822772,1
107,8221.515370701292,10233.745981868567,18
108,238.29072253878695,6503.450909238255,10
109,9468.654716938236,18526.19383629231,4
110,6543.644063876997,19280.4997383925,13
111,7120.663631842597,17519.248659930447,13
112,1604.031661484191,14421.815408572129,7
113,7862.363176540301,14926.24932475794,9
114,6635.707940038769,17158.959493648512,2
115,7039.062451442363,12181.264836293241,5
116,2694.228476543625,6763.167385026478,5
117,7218.477806889976,11589.498970207176,14
118,3742.8258426940515,16208.654408743389,6
119,5972.576674091627,10257.892104585633,4
120,2559.9010851157823,17672.923256872742,19
121,6205.330170603053,7569.70149494734,9
122,2427.287131849204,17497.697943586507,10
123,278.1387050447354,2211.0429863424392,6
124,4001.604646925643,4625.737203498673,10
125,9160.414324058704,16802.443060925823,18
126,3272.543232510439,4739.336454525843,10
127,7439.932187282804,8813.674596263145,12
128,3363.7652244738147,19314.8662099675,18
129,1517.262302497885,13192.865507367369,17
130,5988.9732750728035,11680.787444185466,5
131,1846.03489981427,9680.542839237434,13
132,5443.128918772459,12558.543115657783,1
133,7953.556282121594,16593.432544547908,19
134,2500.7769481691716,9951.337223106351,2
135,6312.3157339281,16369.82840879124,8
136,4058.733149456246,12395.48625643572,4
137,4037.659807993577,10018.937838379332,18
138,5184.792781365113,7331.895672985059,15
139,1877.3839306930201,2404.0460277537227,7
140,4948.6229622288965,8158.5112479935115,18
141,772.613314143802,9826.327683759295,5
142,9022.817161630466,18713.94686019655,4
143,3392.5779476571743,15417.136899850437,17
144,3570.4007512020476,8459.899602375925,15
145,2737.2761545277363,13642.87672601443,8
146,8013.645663563052,9544.779511930212,14
147,2445.5038351281646,2756.5142214664465,17
148,695.5701319551719,8315.261648507152,0
149,9601.951904541951,13125.613999753916,13
150,6864.855814448405,8793.979842440398,18
151,531.0490565757226,12404.457699959656,3
152,43.99225639184737,6853.119766727973,0
153,7986.361364037992,19699.604160836956,9
154,1223.1039723472156,6254.224455602366,6
155,6174.955386345442,19890.857886304402,10
156,3605.403681115434,17381.263500214696,6
157,2494.378915461534,6738.968874971113,17
158,1651.7144243054042,12195.876969058027,1
159,5499.461254387518,19420.808668513848,17
160,651.5611568502995,17810.019359707207,1
161,4784.790013299976,6308.083276275664,9
162,6216.021967698588,12839.916609548141,0
163,2190.6337820511817,5993.644261885551,18
164,5640.567395049049,8804.666721875186,6
165,1185.4883704608617,3692.0306331607944,10
166,8090.88521046378,16937.169207862557,4
167,3143.1147155427693,8957.057095672848,0
168,1012.8760985925695,7364.551819671285,1
169,8247.808041888866,12207.283083564496,5
170,8926.184965928707,13791.34226103532,2
171,4350.582844126414,18196.187172022455,6
172,3138.510923877403,6320.284162007358,17
173,5155.0137496233865,5784.507746327724,3
174,2085.00795662622,15048.530623184623,19
175,2460.3993982360985,14430.41937655486,14
176,942.765900098484,3578.3396019225243,0
177,862.2681490642976,3895.956375016357,16
178,7962.852261984601,12685.39475587014,11
179,8197.216123919343,18985.62891370855,14
180,2496.7642022336386,17476.267010875785,7
181,5642.342662861079,17259.20922337974,11
182,8382.69236116454,17137.71850091299,4
183,2152.5213670664957,18352.66526467907,3
184,1727.5374809952234,18421.2925329905,17
185,9896.796089915322,19580.352968531257,9
186,9832.8630582994,19099.66586381568,0
187,5078.273888273683,13655.785005698242,7
188,4948.374450101102,15252.050955753271,3
189,6944.6291381515475,16390.507044558843,0
190,1877.3786427850785,3644.1430196326514,18
191,6100.118405459354,10573.592972656985,5
192,5094.876309871787,5432.865174438729,7
193,3442.921572532967,14958.76533350135,11
194,316.1723142611384,8515.850535012674,15
195,6766.645359976113,11331.505102721949,11
196,3023.589042089811,14319.609988038688,7
197,7535.516622199561,11096.242721206456,6
198,3943.8334340684464,15852.16304736342,9
199,7967.534214900154,15977.62171620434,1
200,9707.807493916325,12132.717766826352,7
201,3893.786704879156,16354.845774408053,7
202,4619.6127892323375,11733.127398201294,2
203,8958.39651768555,9079.931820965257,19
204,9327.393619541803,17029.959298575282,3
205,6000.212919248465,14229.036763608721,13
206,3136.361065429516,7186.326232683419,14
207,8241.04196922157,8773.42649233104,15
208,2831.9804172273984,19354.96615652123,18
209,9366.539451684632,13227.775129784712,15
210,4610.115126180787,11850.899590290588,16
211,1440.2172550321886,16763.143406054758,4
212,4036.992037410596,15774.71916928302,11
213,3826.627254672662,17179.90443731376,17
214,1733.0355506573935,3514.7289972255167,5
215,6437.2315648987405,10299.271779617506,5
216,9556.936316164658,10682.336330538868,9
217,5507.50798232992,11051.128141270869,6
218,6207.722150362112,11125.695502949015,10
219,3252.5553272826633,4775.553670335725,12
220,4037.058319183023,15435.881673191321,12
221,1454.0918467823008,19471.307674767137,1
222,6015.439981946397,18027.38218763847,1
223,5257.043640280097,6555.827499894063,6
224,2810.695026336511,9433.126794271599,0
225,816.0751038207316,15940.799141870155,14
226,5061.5588307382495,6596.298021730112,6
227,8379.582329651263,12478.219664195763,5
228,6186.574556277388,15042.449051569327,11
229,1489.617530119634,13324.53616358669,18
230,807.8929830074337,5795.953527932591,17
231,8427.380741737197,15167.389366480897,4
232,7070.7732406373425,17104.487064788667,5
233,9568.289442966392,19471.089150536784,1
234,5312.727628369422,9612.298793444086,5
235,8449.129889083444,14401.472315271938,6
236,6389.591397004571,16683.807259880552,1
237,1400.2891728181714,12956.311787677458,4
238,5312.432670536544,15745.642087782298,8
239,3853.847018592373,17291.890047784807,2
240,132.18791823619793,9583.991952165065,14
241,7038.7416249703065,8349.057676246848,17
242,5193.624584606609,8883.150109037666,2
243,9630.394670004518,10707.77548322245,16
244,6850.934988489455,19308.543780476626,8
245,6102.065594947199,19387.317361956746,10
246,234.15798678990475,14770.03237304481,19
247,5573.393930692385,6030.211150285137,4
248,4990.618784217069,11692.612505483661,5
249,4673.356092739273,18352.611599054657,15
250,1828.637923313647,15992.748057586716,17
251,213.86575607990937,5150.147771253364,4
252,9901.470027168029,10918.610844906703,2
253,7714.514115871768,7889.464702256609,8
254,4513.022971260047,7969.145529715046,16
255,425.47789317670004,2123.90088472721,17
256,1968.2183554913684,2372.986145651732,12
257,4176.15089120378,4796.069975342438,1
258,9910.77255854698,11667.769298290215,17
259,639.6468064954182,12785.751572300856,0
260,433.63946522248983,9229.358589514137,8
261,5250.845230995859,15688.356962348284,8
262,4468.58940931498,9628.340555906685,14
263,8931.789918765768,10899.935290716661,13
264,9981.071920016548,13594.281036288674,1
265,8984.52816121059,10555.052148603278,14
266,2298.477751049706,7672.046006730568,12
267,5189.435354533105,6403.577133074423,18
268,5529.999828670834,6034.7321881610005,10
269,4118.63790431067,5677.716285339283,5
270,6165.385809054413,19551.752456212624,11
271,7630.700966159685,15492.6275941467,3
272,6785.983095702203,15688.945787230245,1
273,8009.979259952494,14096.923407311195,17
274,6960.680044250004,12624.438146990908,11
275,6172.871920222286,16851.883221870572,12
276,1142.225717321993,13675.886631842335,2
277,9585.023173613417,16272.680887193168,9
278,8114.184548978235,16088.94955391445,2
279,8978.37780439056,14224.397187085066,2
280,4103.688745101241,4838.974566402905,12
281,209.43457962827776,8865.450863312039,18
282,9758.333893355562,19860.029836992464,15
283,9292.405760222933,10877.174919802013,6
284,8879.048251961693,17126.664386179527,14
285,4117.253855632993,7868.48163905569,16
286,2015.0748086162919,4978.042886526846,4
287,1429.6693602070645,10119.465093728708,5
288,36.33979748387425,13815.882650125264,12
289,9611.662254013187,17797.560556370077,11
290,6872.190657407923,13947.795225511018,2
291,9384.985302774354,17353.103428303104,11
292,1733.9804972887227,14061.383532103084,15
293,8222.61083452409,17541.47279398657,12
294,6114.422993407859,8057.51110110315,5
295,680.2689162940995,19174.579819036557,14
296,9205.051430191199,9598.94691679036,5
297,6346.765401756481,19970.954481118337,3
298,5120.1109982532535,18014.723261797495,12
299,8391.067094168633,16957.430449684514,5
300,6434.01876269396,13790.967960146612,15
301,7667.905129473141,12477.356143565423,10
302,8881.647363698987,11591.07080639106,19
303,6382.862996686023,8436.274620456592,19
304,9140.454259644759,19822.460984875564,3
305,4295.856901482288,6881.991068882888,18
306,2592.949934322425,5345.130435892664,6
307,6293.2892207681325,8085.218285166402,9
308,8929.3381109656,18342.691781262114,5
309,7857.1761302298155,16965.156790959463,6
310,9784.545335316478,10682.174781094067,5
311,8891.47292292509,18173.874402980175,11
312,5322.633310498949,13975.337438185485,10
313,8730.788136135616,11522.318848900466,1
314,6193.273318432828,17362.14612665873,9
315,6282.388683922512,12859.479269764171,4
316,531.4412461357825,17250.333980621603,0
317,7287.73669543209,15207.225518629108,5
318,6320.360395362501,13856.37497501151,11
319,5998.493905297017,9062.8784017239,18
320,2324.814290091207,16676.71414023279,9
321,6307.8656466029715,17046.214808542307,14
322,7241.419403483177,13180.43717477217,15
323,8193.281984946758,15565.214606373047,8
324,2326.7324827647053,18390.879331997658,18
325,6492.639288110951,18057.28795498914,12
326,4411.721039291086,16769.779940724933,12
327,2056.9355746050064,3912.0309346949725,16
328,9882.124530709232,11964.163778465938,13
329,8547.183063130005,17605.807545985714,4
330,409.1829089118616,1781.9046729105196,15
331,6517.345521318505,9965.215494669808,1
332,2217.7838173843124,19044.634781473687,15
333,6756.469011914801,18647.626893789045,5
334,6538.157601536662,7718.195415800127,1
335,9064.715226910015,12227.860058585795,16
336,2117.5562288679107,9604.667766570768,9
337,3334.1108512434494,9041.222265022152,11
338,4117.029503103869,11164.55374081189,0
339,2495.926075543526,14644.741984978036,11
340,8387.787071253299,12110.884469771125,11
341,152.77877729453365,15056.766881800491,1
342,1296.0156811078991,10558.219067248845,9
343,4808.380845955829,8126.566319427217,12
344,7167.69297323258,15678.362013239941,19
345,6288.34824281469,11139.641157343154,10
346,6936.157157199638,9341.68293887505,18
347,445.79897607796795,10648.09848250319,1
348,9854.096591455158,10595.63944920626,9
349,4490.123650067403,16338.11643318833,8
350,1406.7016427974634,14479.122580777474,16
351,5915.155061232631,14565.390684304308,6
352,6145.495646991864,10428.289283132497,7
353,8506.596917173476,17299.07834165899,11
354,3527.3820730096895,13567.399224735142,16
355,8000.247428079019,12239.714178642615,6
356,7848.750872320533,11582.442248684227,16
357,4547.028938763735,15510.304420441285,5
358,7485.260684065168,9164.492341225436,2
359,5330.696505171445,15413.146239335509,9
360,925.3238902653411,6032.2912840866675,0
361,3294.9364411328847,16604.58601773457,11
362,9381.835087527288,12598.086916838112,10
363,9168.660280772006,17754.403540367144,2
364,1709.7463646539527,11741.409712269266,17
365,5819.867324274291,10818.720869906903,3
366,7032.918734785592,15068.327296852898,12
367,119.00546517662826,14857.592009310938,1
368,6137.4956859518115,13591.482741925643,7
369,9211.992929227334,10412.765419997191,8
370,9930.168529996468,13182.485143244126,4
371,8002.298142700982,19616.606642754617,17
372,2608.988563118938,16865.601081976492,5
373,1969.0425299930232,3318.442294175419,17
374,7456.623647591942,11305.304871213388,6
375,3456.8875849456617,9442.066205246796,3
376,70.23126792596338,16050.484513758223,8
377,8187.084655423797,14393.877279672195,13
378,9107.165575552697,16522.934807202866,11
379,678.18602320995,12310.226982809187,10
380,2694.935648468181,11740.745495586989,14
381,4659.777372318148,10775.686233212342,16
382,8406.298596295197,19060.96437617764,11
383,5362.169381070883,13622.428520597252,5
384,7109.397291420439,8946.165241877223,11
385,833.9175427719052,4470.141820698418,18
386,3006.3317527199665,14259.529935205244,16
387,734.7670213575276,8715.31248548908,5
388,1372.858781123624,15220.51721317083,15
389,9867.939090257176,18326.326123553554,17
390,1326.5879454065794,14195.336652153203,10
391,616.204761718379,15506.760335817322,15
392,1627.8905386078661,2397.2535510999783,3
393,3237.2694458949713,17641.24241168557,14
394,711.7465965466789,10734.11976763236,7
395,4052.003743741092,11873.460869381608,1
396,8558.501866487877,9308.65912419443,9
397,92.22750167507358,14462.632652995128,0
398,6651.631731474702,15895.973045800503,11
399,6240.084389326512,16600.205776693238,14
400,6195.084469183579,11344.49845480729,17
401,2874.683828893868,19296.67759854201,1
402,9034.315830611535,16931.83371022193,8
403,3570.9709442824787,9917.856619896316,15
404,8445.385179232975,15628.227295286712,18
405,7242.023158147589,14834.30416582593,16
406,6063.209093055904,6107.723096998631,11
407,1962.8593509046077,15103.369499087707,7
408,3000.802096796388,3805.824342377555,3
409,7066.1068449082595,14685.769772135161,5
410,460.0845118161944,2441.3494962738278,12
411,1027.0829413369754,3070.749759792444,1
412,6883.658309015104,18023.644184004897,15
413,4599.191074182596,12496.319124312464,14
414,6686.08775787863,9017.376894588486,18
415,6680.9865186026955,14161.494059378798,0
416,7534.399175327572,8762.77209526661,5
417,4382.411694448338,9710.438637606425,12
418,4059.3754019317353,17674.646109619374,13
419,7462.163145216618,16824.81298716567,19
420,2555.978256868173,7315.586982702671,0
421,1640.6529212635037,19837.564503242826,2
422,5596.632073445658,9568.992956255224,17
423,2325.7330565180932,19650.620455154934,16
424,9510.039424266462,16677.07287278406,15
425,3079.2911880579204,18548.47156857486,10
426,1163.5951728118002,9985.20383296163,10
427,2247.4703985377396,10727.339502831219,15
428,5360.267138906949,16498.477985273654,11
429,3323.8248041664915,17379.66398154034,10
430,9571.437148455063,13217.307320158754,13
431,328.2352442437614,17373.050630277296,14
432,9045.795160567866,10840.494323757848,1
433,9748.905577406054,19658.41596249713,16
434,3312.6303754869655,7890.867694768023,15
435,4913.207712641168,12374.71139714708,4
436,4978.427032625405,17357.489731868245,18
437,5484.923051369475,16414.487705908876,4
438,9900.265933412637,16720.209052154423,3
439,6920.414489400302,14432.02726918592,19
440,7448.0153654818305,19329.58535964471,14
441,9302.244984721166,9782.861041896142,8
442,3456.0709075359887,13895.060589888146,1
443,6627.3700134626315,12213.157866675547,13
444,5967.310051102499,7317.387302007301,18
445,8075.443772277251,17958.633667832768,14
446,9430.705491088464,17903.38648403121,12
447,2094.956167990561,19772.239968072856,7
448,3431.7059212621443,14606.084012618605,13
449,4437.800289660824,5308.825089740711,12
450,8774.851795753799,15147.669695454319,19
451,3060.7034375575686,13431.42890492465,16
452,817.2946961041936,3672.386855506372,18
453,761.1976079074578,6442.781762940912,0
454,6657.707016935505,17027.049182578696,5
455,9944.11919065072,15319.99430870885,0
456,3147.067081552995,10783.51884856669,1
457,6527.308223835003,10375.5696468278,6
458,1338.6826059159034,18252.750390943555,17
459,5641.955184488805,18054.167311023426,16
460,1757.5294771453853,8670.33368829772,18
461,1144.6286367821053,6472.456910559373,7
462,5529.961447780942,8434.831572393176,1
463,2499.0940165640422,10496.481611392894,6
464,5314.512628274322,18391.017300151125,7
465,9407.472935384243,14694.606445254843,6
466,2603.197455375354,17187.149141770853,2
467,8929.808947940614,18861.981156821304,9
468,5112.612569408544,5369.7840239489815,0
469,7279.21316112639,16585.034144971592,2
470,7590.318946509043,14273.099170237449,17
471,1117.2818186812547,16218.989309660741,5
472,6632.686240901312,13037.321993170728,1
473,4777.345145558314,15380.221669097722,10
474,5789.085422287737,19290.679732665543,19
475,9503.518276774254,18587.338613171938,4
476,109.70250622889823,11639.760681447775,2
477,6513.388168283358,6983.46909486135,6
478,6766.303892646474,11390.418701181403,9
479,9590.592504240813,15606.24389881405,11
480,8147.719622855514,15626.52665737539,7
481,9114.267362616569,9118.005819053771,0
482,8218.699102446719,10974.959256137274,6
483,5496.91935120264,17067.579020461693,19
484,6194.209450058884,18010.106387143976,9
485,3832.2027376137075,11808.723430983911,8
486,9296.55959780221,15835.673433561897,15
487,3112.7868178622925,8687.904736087414,14
488,9652.278274576145,14612.048479742545,1
489,9355.67634022086,18005.50338859143,5
490,7084.19394073913,18981.130182815315,15
491,7710.889399713128,14098.49558454574,3
492,1760.9333308653495,10802.721816041585,3
493,9797.118335797,18251.00255761019,3
494,9851.898879545535,16680.11237385933,2
495,1648.8468579186754,4396.615007442932,10
496,8807.611108923838,12899.302226691689,15
497,6960.312013927627,18997.03197424549,6
498,1367.5087099640548,2198.022538530189,7
499,6112.72562221615,17706.483172412776,19
500,2179.6923981652985,3087.887071106796,9
501,9047.733999950018,13169.39513284727,2
502,4680.7601639955765,6675.096909599847,2
503,938.4900450496103,5154.433853239947,10
504,9984.601074803917,14355.16782884446,6
505,1846.704139908697,19021.46475023309,14
506,7641.977268124058,15612.025692297913,16
507,6743.150427423844,19741.03018359207,19
508,6637.384045534202,8345.207160937938,6
509,8273.359364837042,15245.542650366355,0
510,3110.910353222963,14227.652301560007,0
511,9422.956645640596,11257.0797482855,15
512,8920.607674473822,13671.867350696592,9
513,1501.434879583151,6456.087419537745,4
514,617.9404136114654,18038.51084128691,17
515,4802.788951047638,5593.992637490964,4
516,8079.177339166355,17064.113332834382,1
517,6659.051750716034,17319.889046336593,6
518,2508.1836140580913,18885.38037030106,17
519,6995.426508581648,10641.703266800261,4
520,8602.676118350395,19414.865783451678,15
521,8607.5230540477,19947.859815859145,18
522,3231.9158675493923,18606.51159492396,15
523,7233.158522904865,10353.549406423068,1
524,7902.654957560679,10639.545476518491,5
525,8745.541616730907,12760.190220964974,7
526,5752.480449527795,10458.256925509224,3
527,1558.9015504720453,4773.811357075685,13
528,124.04509615439235,8277.989872842842,4
529,4047.8518125991404,12835.568902169241,19
530,1095.8271472705637,6904.678635486655,16
531,2949.8864814991707,11318.59773945188,15
532,4452.239796631405,16937.01264696622,6
533,3722.854537923979,7896.21517083716,12
534,1494.4316592096661,3512.6111923248154,13
535,5759.0569160870855,8527.169932255905,7
536,4281.40876437079,6291.793277869051,2
537,3266.784476878074,17035.38371631594,14
538,1735.2087359649568,15494.4559981983,14
539,8751.006781715923,19270.232200700964,7
540,4012.52350725336,7428.159094101439,19
541,2450.3190890048004,10940.190563516366,19
542,3494.1904723376947,19250.48999008647,14
543,1931.3651650286304,6264.818499534863,6
544,5232.477689201535,19056.63849551932,14
545,8980.032058539797,18594.48585829885,13
546,3233.1834800577244,17213.8345957386,17
547,1397.5448541962144,11992.774165546072,3
548,2457.878701550593,4123.5885436137505,13
549,2671.7841475758055,3943.8942066746686,19
550,5467.09420846827,14806.035742601856,1
551,5637.399124419856,6176.278150313404,12
552,3741.155209437668,4220.100438830335,0
553,5921.488770801854,15937.74086692301,13
554,4413.255062266697,10685.111079136237,15
555,1868.7619668000316,7338.947691470325,6
556,4108.257407033888,11475.90935504893,13
557,5930.74431297868,19543.857417959436,9
558,9072.34367371085,19007.708489537137,4
559,5067.745540011847,14496.811064861231,19
560,4266.7396767053115,15800.800002687505,14
561,8963.254494108853,17142.767536444,13
562,3176.3551763438513,14760.557479853336,5
563,3751.960902491366,11681.800069056364,8
564,977.1390001757699,10712.315114797982,14
565,4545.80100948346,9506.56665535759,0
566,8505.517196512696,17028.73409665795,15
567,3988.863059626041,17235.68342879319,9
568,6922.106600427667,14696.849876258999,13
569,3678.147802332143,12364.192736948797,19
570,9652.572824748548,10874.018516137887,15
571,6008.0862429934305,14082.618809382677,11
572,2810.804954772198,8078.222513833953,2
573,2773.106839607738,14931.830494488786,7
574,2182.07765857224,8778.08679979324,8
575,3236.2981558043084,15382.009278369464,15
576,2530.988438515748,19121.89507976923,0
577,5835.679283904054,9623.736137411874,4
578,3200.724728444813,13421.168396533945,2
579,457.1566565199145,18997.975461985425,7
580,8731.329268485744,18084.9425989186,12
581,3510.229803387993,19864.765121262524,9
582,5541.973126201273,16417.0748774757,5
583,6460.460811324825,18225.96364359997,13
584,2310.9303924468754,16513.136338827688,3
585,6383.220744920494,10582.118911517395,13
586,8249.34002547802,16566.763716724803,19
587,6383.087473843469,6989.410317353821,1
588,4049.4457926070827,10510.54234011586,18
589,594.6654038999955,18375.03074560915,1
590,5544.032478996872,17071.010623535578,10
591,1513.7915593773168,4123.712754855025,8
592,648.6093592648632,17404.082363297453,14
593,8670.280716715884,19612.1366419091,12
594,6924.500720224237,12724.985756144164,14
595,8935.055854119651,15855.028281679803,19
596,8030.208005964595,14105.155603189894,13
597,1421.446605753351,5123.705161554357,9
598,9105.176900343964,18643.60614585824,9
599,9972.734633830247,11674.06926078308,0
600,8882.572270243727,15775.82900144429,12
601,1147.9681868834343,15401.883595873825,5
602,9787.178167204524,10761.74358534886,16
603,1694.9445916308189,16516.98836822882,0
604,9088.38402434361,14136.85799673288,15
605,5735.75176822023,14885.415720272678,19
606,1184.4277486527726,9334.267448461516,7
607,8642.266281058242,9335.404703165403,15
608,4284.695640214884,6215.025528809327,17
609,4680.301723458611,19682.240546475707,12
610,5339.435185545871,9135.690434641798,17
611,9546.602569746106,13207.122094970597,3
612,6470.317081009356,8513.998795080495,1
613,6116.425582826477,14791.818672979975,9
614,9945.147349764778,14734.927338229976,0
615,9140.30056920171,10025.819279898682,17
616,7472.96435938131,13505.95622330233,7
617,1907.503939954037,3102.3028031800804,14
618,2802.634562356284,16343.619855806708,10
619,437.8065166268941,18711.85699333321,3
620,6902.6516356071215,12021.118692303042,8
621,6893.974253997026,13275.240794529273,13
622,7526.757889948282,10527.631213617235,19
623,4985.131208211191,17182.15964667884,12
624,7854.802551498949,15712.949412075946,6
625,9344.948478560402,15611.23698294652,13
626,7211.9081412867445,16705.368859779428,11
627,4072.240990802196,12697.44421895835,14
628,1096.7328765018285,5130.140744525043,16
629,3313.800778611634,11193.200659826965,18
630,8164.772340334671,8423.928027998854,16
631,1089.5563152358939,5105.404324325672,9
632,286.92497440414206,9670.219545649898,13
633,6609.1570806038335,8895.604687305507,9
634,2628.095322819818,19493.235358221256,0
635,407.7399056990277,12827.945016104039,9
636,2134.152813386248,5501.478104201731,6
637,8442.291702168706,11450.176909054919,19
638,4225.378603355144,13403.819486149618,19
639,4702.369692041541,16596.963097380853,12
640,9254.917700738955,12036.350819763844,3
641,8764.330613835835,14502.647553026647,12
642,9046.678123613754,19340.153331669815,17
643,3903.4177623291534,18102.000522677885,6
644,379.144820843925,16925.195803132916,10
645,4837.404237363097,9102.906361347003,19
646,9736.281420653824,11752.865599294637,3
647,4627.312344889618,16646.634346013056,6
648,3234.444754274983,4485.047052025022,7
649,5906.2034687495725,12998.305419195596,8
650,2867.3026538509735,18161.54974588329,8
651,7465.345621489626,10897.486482019953,1
652,7414.016285584088,19386.4074447674,4
653,7541.524434515057,9924.959922286884,19
654,6285.151462220325,17204.125627764624,11
655,3227.216975348339,8251.563647706773,2
656,2345.9603925236124,5323.858886763445,18
657,1353.499480912122,10652.560713161534,15
658,2716.0067479842774,11607.817954459239,14
659,3945.0270994669636,4918.113849688118,8
660,37.499560689661074,15427.39321532959,2
661,9207.991406628373,16729.104499550136,4
662,5121.765814629673,6920.279185710925,17
663,9769.79120577105,12811.495201912257,8
664,3380.398346336851,11655.356852225921,6
665,9817.796875044976,10980.66273349275,16
666,4349.323046313381,13952.651972590214,17
667,9149.917281869943,12745.663475408284,12
668,5762.52300042025,8462.533347405199,16
669,3200.3200574757507,12368.029292150404,19
670,1417.188674971326,15712.432363179612,1
671,492.526958250545,16310.112789708362,11
672,3671.5951872852565,13773.658744225677,0
673,8094.578062291381,12811.530640227491,5
674,2999.7837542515044,10836.805820183145,16
675,162.06127226783457,18676.09679536736,6
676,9702.649317902593,17806.135013246218,8
677,878.6396369701199,3462.4038118919907,4
678,1150.2135899238974,1256.5882593304696,10
679,3912.11087024674,10269.336605909266,12
680,9481.694437064638,10946.841705235778,14
681,202.7891181953715,12933.662423671409,19
682,5496.541777617891,6325.90801737154,8
683,8584.043743456405,17868.46661684814,12
684,9206.08907069495,19769.999446828493,11
685,2628.474273795162,12712.039252738718,10
686,9627.611038008328,17900.231382514336,7
687,4562.489611109534,13431.269582852998,7
688,4327.173800818238,15486.350781818523,16
689,1114.5895735217157,7433.179546324306,5
690,5351.583499179303,15232.458848245922,7
